,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Band 1,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Damage Accumulation,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Peak Acceleration,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Peak Velocity,Machines > Bridgeport Mill 1 > Spindle > X-Axial > RMS Velocity,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Temperature,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Peak Acceleration,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Peak Velocity,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > RMS Velocity,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Temperature,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Band 1,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Damage Accumulation,Machines > Bridgeport Mill 1 > Spindle > Battery Voltage,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Band 1,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Damage Accumulation,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Peak Acceleration,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Peak Velocity,Machines > Bridgeport Mill 2 > Spindle > X-Axial > RMS Velocity,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Temperature,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Band 1,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Damage Accumulation,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Peak Acceleration,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Peak Velocity,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > RMS Velocity,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Temperature,Machines > Bridgeport Mill 2 > Spindle > Battery Voltage,Machines > Bridgeport Mill 3 > Spindle > X-Axial > RMS Velocity,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Temperature,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Band 1,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Damage Accumulation,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Peak Acceleration,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Peak Velocity,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > RMS Velocity,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Temperature,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Band 1,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Damage Accumulation,Machines > Bridgeport Mill 3 > Spindle > Battery Voltage,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Peak Acceleration,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Peak Velocity,Machines > Drill Press > MIB > X-Horizontal > Peak Acceleration,Machines > Drill Press > MIB > X-Horizontal > Peak Velocity,Machines > Drill Press > MIB > Y-Radial > Band 1,Machines > Drill Press > MIB > Y-Radial > Damage Accumulation,Machines > Drill Press > MIB > Y-Radial > Peak Acceleration,Machines > Drill Press > MIB > Y-Radial > Peak Velocity,Machines > Drill Press > MIB > X-Horizontal > Band 1,Machines > Drill Press > MIB > X-Horizontal > Damage Accumulation,Machines > Drill Press > MIB > Y-Radial > RMS Velocity,Machines > Drill Press > MIB > Y-Radial > Temperature,Machines > Drill Press > MIB > X-Horizontal > RMS Velocity,Machines > Drill Press > MIB > X-Horizontal > Temperature,Machines > Drill Press > MIB > Battery Voltage,Machines > Lathe 1 > MIB > Y-Vertical > RMS Velocity,Machines > Lathe 1 > MIB > Y-Vertical > Temperature,Machines > Lathe 1 > MIB > Y-Vertical > Band 1,Machines > Lathe 1 > MIB > Y-Vertical > Damage Accumulation,Machines > Lathe 1 > MIB > X-Axial > Peak Acceleration,Machines > Lathe 1 > MIB > X-Axial > Peak Velocity,Machines > Lathe 1 > MIB > X-Axial > Band 1,Machines > Lathe 1 > MIB > X-Axial > Damage Accumulation,Machines > Lathe 1 > MIB > X-Axial > RMS Velocity,Machines > Lathe 1 > MIB > X-Axial > Temperature,Machines > Lathe 1 > MIB > Y-Vertical > Peak Acceleration,Machines > Lathe 1 > MIB > Y-Vertical > Peak Velocity,Machines > Lathe 1 > MIB > Battery Voltage
576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0046772,68.8071003,0.0045655,1.0049064,0.0476912,0.0122701,0.0022551,0.9914555,0.00425,68.8071003,0.0447891,0.0138514,3.150964737
577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0047891,68.49005203,0.0048385,1.0280803,0.0428825,0.01425,0.0036163,0.9968727,0.0045656,68.49005203,0.0419899,0.0149979,3.151257753
578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0040473,68.84236641,0.0036271,0.9943596,0.0590094,0.0152614,0.0028385,0.9815363,0.0047644,68.84236641,0.0459803,0.0113906,3.150671482
579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0051093,68.17296257,0.0066347,0.9969042,0.0494375,0.0141412,0.0030461,0.9947809,0.0049221,68.17296257,0.0446809,0.0156374,3.15106225
580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0043888,68.17296257,0.0026249,1.0099034,0.0454447,0.0182233,0.0039223,0.9965153,0.0052851,68.17296257,0.0487751,0.013447,3.150671482
581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0042591,68.03202858,0.0047618,1.0198238,0.0468185,0.0124766,0.0027631,1.0138479,0.0048004,68.03202858,0.0418421,0.0142139,3.151160002
582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0044068,68.13774109,0.0033702,0.9974672,0.0541499,0.0192537,0.0063768,0.9920155,0.0054092,68.13774109,0.0475644,0.0137594,3.15057373
583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0045501,68.17296257,0.0028849,0.9941001,0.046832,0.0146543,0.0020215,0.9815385,0.0046123,68.17296257,0.044933,0.0146169,3.150671482
584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0051608,68.20818405,0.0053469,0.9989673,0.0444204,0.0172405,0.005346,0.993693,0.0055871,68.20818405,0.0515841,0.0187449,3.150183201
585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0040064,67.85587311,0.0037932,1.0055181,0.0515704,0.0129081,0.0039968,1.0128555,0.0045743,67.85587311,0.0452316,0.0121617,3.150378466
586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0047458,67.18646927,0.0056037,1.0002496,0.0456364,0.0155485,0.0045932,0.9982952,0.005251,67.18646927,0.0494028,0.0162415,3.150085449
587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0055159,67.43311234,0.0033386,1.0050335,0.0507632,0.0196435,0.0035481,1.0076865,0.0060421,67.43311234,0.039856,0.0145483,3.150476217
588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0044313,67.57400513,0.0038187,1.0045662,0.0439921,0.0197254,0.0056067,1.0118381,0.0052998,67.57400513,0.0448604,0.0130732,3.150085449
589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0041862,67.22169075,0.0032763,1.0029928,0.0501734,0.0155203,0.0045972,1.0041221,0.0053468,67.22169075,0.0589857,0.014933,3.150085449
590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0049026,67.25695686,0.003386,1.0309898,0.0453918,0.0126691,0.0030681,1.0037511,0.0041142,67.25695686,0.0468631,0.0145159,3.150085449
591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0047526,67.22169075,0.0027293,1.0375554,0.0523759,0.0147918,0.0049712,1.0154639,0.0049194,67.22169075,0.0453104,0.0206747,3.150085449
592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0050489,67.25695686,0.0035591,1.0075834,0.0496022,0.0141967,0.0034276,1.0288475,0.0043448,67.25695686,0.0430037,0.014469,3.149401665
593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0051749,66.65799942,0.00538,0.9808049,0.0464313,0.01814,0.0031054,0.9576303,0.0058845,66.65799942,0.0516149,0.0146427,3.1492064
594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0038753,67.64449272,0.001799,0.9832178,0.0482575,0.0162879,0.002773,1.0192673,0.0048217,67.64449272,0.0471894,0.0128101,3.149694681
595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0055662,67.15124435,0.0049208,1.0017568,0.0491931,0.018642,0.0041555,0.9988074,0.0060677,67.15124435,0.0489705,0.0178568,3.149304152
596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0040864,67.08080139,0.0022316,1.0089122,0.0493402,0.016273,0.0034593,1.0028224,0.004676,67.08080139,0.0443314,0.012976,3.149011135
597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0041163,67.08080139,0.0043752,1.0076374,0.0471058,0.0145861,0.0033841,1.0034939,0.0045846,67.08080139,0.0537916,0.0129851,3.148522615
598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0042834,67.01031036,0.0035124,0.9989648,0.064861,0.016923,0.0055184,0.9820051,0.0053536,67.01031036,0.0426238,0.0122444,3.149011135
599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004652,67.01031036,0.0044103,1.0323749,0.0511426,0.0153188,0.0031942,1.0254834,0.0047905,67.01031036,0.0497193,0.0145783,3.148327351
600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0041214,66.65799942,0.0019118,1.0018376,0.0454632,0.0179075,0.002392,1.0009378,0.0046664,66.65799942,0.0423522,0.0177558,3.149108648
601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0047786,66.58755302,0.0045163,1.0159524,0.0515561,0.0165622,0.0033111,0.9873608,0.0046622,66.58755302,0.0459546,0.0146066,3.148424864
602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0036382,66.65799942,0.0021352,1.0225304,0.0504752,0.0248362,0.0041046,0.9843222,0.0058376,66.65799942,0.0533055,0.0117089,3.148815632
603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0041946,66.97508888,0.0032008,0.988107,0.0444691,0.0153841,0.0031709,0.9864344,0.0045705,66.97508888,0.0456535,0.0143196,3.148034334
604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0045539,66.7637085,0.0021812,1.0178516,0.0574074,0.0146522,0.0034873,1.0169411,0.0050836,66.7637085,0.0484267,0.0155461,3.148424864
605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0052528,66.58755302,0.0052608,0.9972469,0.0486049,0.0222887,0.0026981,1.0081895,0.0056142,66.58755302,0.0486715,0.0169856,3.148620129
606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0050098,66.55233154,0.0045452,1.0102239,0.0472555,0.0132684,0.0035992,1.0150497,0.0047729,66.55233154,0.0440308,0.0148026,3.147741079
607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00567,66.34090652,0.0043161,0.9994982,0.0471525,0.0177111,0.0037093,0.9950859,0.0059825,66.34090652,0.0415207,0.0176792,3.148327351
608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0052909,66.41139755,0.0030314,1.007784,0.0489475,0.0165017,0.0053519,0.9832684,0.0053108,66.41139755,0.0479677,0.0176827,3.148034334
609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0054706,66.37617264,0.00454,1.0109605,0.046378,0.0191085,0.003726,0.9979743,0.0056663,66.37617264,0.0410841,0.0159937,3.147838831
610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0048104,66.27046356,0.0027483,1.0065753,0.0479033,0.0138299,0.0040698,1.0344535,0.0048136,66.27046356,0.0402315,0.0136246,3.147838831
611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0045141,66.51706543,0.0031273,0.9913542,0.045918,0.0142666,0.0038557,1.001962,0.0049843,66.51706543,0.0431563,0.0136791,3.147252798
612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0044398,66.37617264,0.0037119,1.0192072,0.0474711,0.015819,0.0047916,0.9967224,0.0054972,66.37617264,0.0582607,0.0146944,3.148131847
613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0044539,66.27046356,0.0030204,0.9946458,0.0441224,0.0152676,0.0028701,1.0210905,0.0046581,66.27046356,0.043565,0.0147576,3.147741079
614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0046748,66.51706543,0.0045555,1.0126856,0.045895,0.0131715,0.0027386,0.982037,0.0044728,66.51706543,0.0455092,0.0162886,3.147448063
615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0049082,66.44661903,0.0041384,1.0137672,0.0450392,0.018257,0.0057042,1.0091978,0.00579,66.44661903,0.0490732,0.0132049,3.147545815
616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004845,66.55233154,0.0032289,0.9937331,0.0539176,0.0190272,0.0037076,0.9742185,0.005436,66.55233154,0.044284,0.0133519,3.147545815
617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0047873,66.12952957,0.0036019,0.9786197,0.0222864,0.0086148,0.0039628,0.4256304,0.0030973,66.12952957,0.048082,0.0142996,3.147448063
618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0041809,66.30568504,0.0021507,1.0157446,0.0443623,0.0126711,0.0031609,1.0222422,0.0046245,66.30568504,0.0449507,0.0134084,3.146471262
619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003975,66.20001717,0.0036395,1.0012161,0.0471577,0.0175254,0.0031656,1.0158714,0.0053989,66.20001717,0.0498303,0.0132463,3.146471262
620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0051552,66.12952957,0.0025377,1.0057652,-1,-1,-1,-1,-1,66.12952957,0.0450171,0.0129557,3.146764278
621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0045586,66.05908318,0.002426,1.0060101,0.0492626,0.0138715,0.0032494,1.0161832,0.0045836,66.05908318,0.0509481,0.0180288,3.146373749
622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004455,66.12952957,0.0032474,1.0072236,0.0504706,0.0152697,0.0045918,0.9996973,0.0055342,66.12952957,0.0434027,0.0156841,3.146569014
623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0051358,66.05908318,0.0027262,1.0108331,0.0455779,0.0157781,0.0070186,0.9994287,0.0047918,66.05908318,0.0472068,0.0143309,3.146666527
624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004257,66.27046356,0.0023248,0.9964737,-1,-1,-1,-1,-1,66.27046356,0.0471753,0.0117461,3.146080732
625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0043862,66.16475105,0.0025633,0.9974499,0.0478063,0.0197449,0.0054789,0.9807965,0.005074,66.16475105,0.0465343,0.0115915,3.146373749
626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0049482,65.8829277,0.0057326,1.0136181,0.0530653,0.0165717,0.0042426,0.9755523,0.0053154,65.8829277,0.0415758,0.014978,3.146275997
627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0046262,66.09430466,0.004398,0.9967869,0.0445926,0.0162553,0.0046414,1.0023877,0.0057034,66.09430466,0.0486178,0.0154205,3.145885229
628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0047055,65.98859558,0.0042198,1.0208003,0.050088,0.0139129,0.0041409,1.0254902,0.0042038,65.98859558,0.0472026,0.0143676,3.145494461
629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0051277,65.95337067,0.002749,1.009032,0.0453951,0.0131762,0.0033533,1.0137387,0.0046413,65.95337067,0.0445207,0.0171929,3.145885229
630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004133,65.53061333,0.0036697,1.0222978,0.0447797,0.012895,0.0042303,1.0053421,0.0043335,65.53061333,0.0493122,0.0119093,3.145689726
631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0043548,65.67154732,0.0039635,1.022863,0.0465363,0.0169532,0.0039644,0.9961967,0.0055815,65.67154732,0.04312,0.01169,3.145689726
632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0043616,66.02386169,0.0047519,1.0279507,0.0565549,0.0143149,0.0019927,0.9898759,0.0044094,66.02386169,0.0536385,0.0126579,3.145592213
633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004881,66.12952957,0.0049511,1.0028532,0.0505522,0.0136717,0.0036338,1.0137751,0.0046773,66.12952957,0.0583382,0.0167193,3.145494461
634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0050726,66.09430466,0.002739,1.0148391,0.047826,0.021592,0.0046476,1.0057495,0.0060446,66.09430466,0.0431421,0.0161496,3.145299196
635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0050163,65.98859558,0.0033288,1.0136547,0.0511504,0.0189521,0.0046902,0.989209,0.0058946,65.98859558,0.0452099,0.0162171,3.145103931
636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0043406,65.8829277,0.0038942,1.0123454,0.0519486,0.0174375,0.0051301,1.0045022,0.0055542,65.8829277,0.0540199,0.0132972,3.144810677
637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0045608,66.09430466,0.0034057,1.010755,0.0518294,0.0169774,0.0044017,1.014508,0.0056245,66.09430466,0.0443581,0.0153541,3.145005941
638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0046954,65.98859558,0.0037829,1.0193516,0.0437402,0.0166319,0.0038724,1.0017276,0.005506,65.98859558,0.0433174,0.0150432,3.144712925
639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0040664,66.02386169,0.0031969,1.0115575,0.0495884,0.0165107,0.0043572,0.99174,0.0050085,66.02386169,0.0503458,0.0119648,3.145201445
640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0044631,65.95337067,0.0045245,0.993481,0.0487766,0.0176285,0.0049406,1.0130444,0.0060969,65.95337067,0.0424073,0.014593,3.144908428
641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004186,65.8829277,0.0022873,1.0109971,0.0464945,0.0193467,0.0062848,1.0086197,0.0055345,65.8829277,0.0446754,0.0140896,3.144615412
642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0048243,65.77721519,0.0044543,0.9835725,0.0466077,0.0154314,0.0045418,0.9920246,0.0051296,65.77721519,0.0404118,0.0181553,3.144420147
643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0052244,65.91814919,0.0049891,1.026967,0.045328,0.0141833,0.002711,0.9991192,0.0041405,65.91814919,0.0419869,0.0156896,3.14402914
644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0041909,65.84770279,0.0027146,0.9750004,0.0464137,0.0145781,0.0029342,1.0110574,0.0049039,65.84770279,0.0570847,0.0119674,3.143736124
645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004631,66.09430466,0.0022135,1.0178759,0.0429591,0.0156693,0.0066742,1.0271154,0.0060862,66.09430466,0.0465842,0.0147355,3.144420147
646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0044372,66.20001717,0.003033,0.9826991,0.0512309,0.0149233,0.0038247,0.9989758,0.0050361,66.20001717,0.0443095,0.0149789,3.143736124
647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0050535,66.12952957,0.0031291,1.008538,0.0492627,0.0162769,0.004652,1.0105544,0.0047549,66.12952957,0.0439547,0.0180357,3.144224644
648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0038763,65.91814919,0.001543,1.0058168,0.0478019,0.013597,0.003764,1.0144989,0.0047018,65.91814919,0.046192,0.0119722,3.143540859
649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0049073,66.16475105,0.0026587,0.9781646,0.0470011,0.0150544,0.0037284,0.9925959,0.0050908,66.16475105,0.0454,0.0148909,3.143247843
650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0058759,65.8829277,0.0059603,1.0058266,0.045405,0.0131099,0.0035485,0.9908933,0.0043608,65.8829277,0.0477214,0.0169306,3.14315033
651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0045081,65.95337067,0.0031157,1.0073828,0.0526724,0.01529,0.003462,1.0144147,0.0052968,65.95337067,0.0469535,0.0175619,3.143247843
652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0044401,66.34090652,0.0041281,1.0185832,0.0530583,0.0171769,0.0027816,0.9869852,0.0052555,66.34090652,0.0431702,0.0155746,3.142857075
653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003983,66.20001717,0.003,1.03157,-1,-1,-1,-1,-1,66.20001717,0.0460027,0.0158828,3.14315033
654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0046369,66.27046356,0.0052978,0.9993197,0.0450181,0.0159793,0.0038954,1.0106204,0.0048254,66.27046356,0.0405596,0.0131382,3.14315033
655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0048895,66.51706543,0.0040577,0.9795617,0.0505456,0.0154765,0.004131,1.0152773,0.0054873,66.51706543,0.0458308,0.0142816,3.143247843
656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0043463,66.48184052,0.0041758,0.9963318,0.0464768,0.0165139,0.0026299,0.9937976,0.004763,66.48184052,0.0444609,0.0165332,3.142759323
657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0042769,66.51706543,0.003019,1.0222074,0.0434642,0.0158686,0.0043892,0.9837964,0.0049311,66.51706543,0.0434028,0.0140989,3.142857075
658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0045485,66.51706543,0.0031825,1.0152454,0.0505046,0.0167963,0.0045001,0.9877136,0.0054581,66.51706543,0.0457047,0.0149851,3.142759323
659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0044711,66.51706543,0.0031377,1.0372446,0.0497259,0.0152242,0.0041472,1.0078799,0.0052335,66.51706543,0.0479649,0.015805,3.142857075
660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0047401,66.9398674,0.0038084,1.0010571,0.0470645,0.0173873,0.0033604,1.0032617,0.004901,66.9398674,0.0455955,0.016075,3.142466545
661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0043696,66.51706543,0.0025595,1.0027138,0.0512571,0.0177611,0.0056107,1.0174555,0.0051505,66.51706543,0.0432003,0.0141432,3.142368793
662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0037164,67.01031036,0.0020462,0.9630833,0.0489393,0.0155561,0.0044441,1.0157348,0.0056534,67.01031036,0.0520535,0.0114346,3.142075539
663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0054742,66.6932209,0.0040321,1.0023321,0.0435242,0.0159604,0.003088,0.9944236,0.0050383,66.6932209,0.051538,0.0156134,3.141782522
664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0039045,66.7637085,0.002548,1.0102389,0.0500752,0.0146194,0.0039417,1.0389898,0.0044843,66.7637085,0.0433123,0.0113907,3.141978025
665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0040724,66.6932209,0.0033939,0.9958376,0.0494326,0.0157596,0.005501,1.0135292,0.0058527,66.6932209,0.0461264,0.015952,3.142368793
