,Machines > Bridgeport Mill 1 > Spindle > Battery Voltage,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Band 1,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Damage Accumulation,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Peak Acceleration,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Peak Velocity,Machines > Bridgeport Mill 1 > Spindle > X-Axial > RMS Velocity,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Temperature,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Band 1,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Damage Accumulation,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Peak Acceleration,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Peak Velocity,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > RMS Velocity,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Temperature
1628,3.13797307,0.0023771,0.9513926,0.0447687,0.0092601,0.0029709,65.14764023,0.0022375,0.9479509,0.0442656,0.0109977,0.0029848,65.14764023
1629,3.138168335,0.0023539,0.9828581,0.0464932,0.0082045,0.0032667,64.64092331,0.0011678,0.9935761,0.0397735,0.0081608,0.0026764,64.64092331
1630,3.137387037,0.0021848,0.9456581,0.045698,0.0084063,0.002995,65.06970596,0.0018928,1.0078793,0.0401216,0.0089488,0.002838,65.06970596
1631,3.138168335,0.0033771,0.9811578,0.0426214,0.0095442,0.0028082,64.32914505,0.0015101,0.9649237,0.040921,0.0066691,0.0022372,64.32914505
1632,3.137777805,0.0027992,0.9679162,0.0497843,0.0090586,0.0031382,64.75787277,0.0023373,0.9413919,0.0526695,0.0103561,0.0031719,64.75787277
1633,3.137777805,0.0039294,0.9629391,0.0496149,0.009424,0.0035534,64.99172363,0.0024255,0.9550047,0.043152,0.009055,0.0026353,64.99172363
1634,3.137875319,0.0014336,1.0062755,0.0431738,0.0094921,0.00332,64.71890564,0.0015162,0.9782776,0.0580859,0.008124,0.0026892,64.71890564
1635,3.137582541,0.0021471,0.9439939,0.0464045,0.0109121,0.0037064,64.52402534,0.0015573,0.9409892,0.0440993,0.0104914,0.0029928,64.52402534
1636,3.137387037,0.0035905,0.9540615,0.0421328,0.0115368,0.0034336,64.44604301,0.0032273,0.942255,0.0378243,0.0112462,0.0030447,64.44604301
1637,3.137777805,0.0020755,0.9551023,0.0524376,0.0133711,0.00303,64.7968399,0.0027905,0.9627144,0.042581,0.0110532,0.0031886,64.7968399
1638,3.137680054,0.0023126,0.9793648,0.044983,0.008165,0.0027732,64.83580704,0.0024905,0.9548609,0.0439128,0.0096917,0.0026371,64.83580704
1639,3.137680054,0.0015187,0.9396607,0.0405331,0.0090165,0.0030519,64.83580704,0.0030303,0.9686175,0.0427544,0.0102972,0.0029602,64.83580704
1640,3.137680054,0.0035941,0.9301907,0.0397875,0.0099404,0.0033083,64.87482224,0.0020105,0.9576858,0.0423322,0.008782,0.0028253,64.87482224
1641,3.137191534,0.0050348,0.9256721,0.0418904,0.012852,0.0035056,65.06970596,0.0029703,1.0201227,0.047095,0.0076619,0.0026257,65.06970596
1642,3.137387037,0.0014763,1.0224745,0.0507013,0.0071711,0.0025974,65.18660393,0.0011543,0.9668281,0.0479916,0.0088549,0.0029154,65.18660393
1643,3.137484789,0.002197,0.9492132,0.0507004,0.0089786,0.0028377,65.1086731,0.002091,0.9206851,0.0437482,0.009698,0.0027511,65.1086731
1644,3.137094021,0.0026841,0.9493317,0.0423781,0.0082397,0.0029495,65.18660393,0.0031813,0.9886339,0.0393718,0.0087522,0.0031202,65.18660393
1645,3.137191534,0.0024643,0.9521706,0.0504015,0.0100184,0.0037291,65.34251709,0.0013041,0.9739222,0.0435835,0.0102803,0.0027888,65.34251709
1646,3.137094021,0.0037811,0.9852436,0.0444875,0.0109734,0.0031092,65.1086731,0.0022182,0.9999625,0.0481201,0.0086061,0.0025951,65.1086731
1647,3.136801004,0.0019847,0.956952,0.0539784,0.0116468,0.0029462,65.26458626,0.0012277,0.964475,0.0412505,0.0074013,0.0024553,65.26458626
1648,3.136996269,0.0031116,0.9955174,0.0474404,0.0105148,0.0033685,64.75787277,0.001763,0.9854809,0.0413219,0.0093357,0.0025842,64.75787277
1649,3.136703253,0.0030678,0.9039034,0.0436978,0.0105725,0.0031714,65.57636795,0.0024495,0.939827,0.0402668,0.0080046,0.0025332,65.57636795
1650,3.13797307,0.0011075,0.9615222,0.04932,0.0106058,0.0027688,65.26458626,0.0023204,0.9907166,0.0494233,0.0115094,0.0030075,65.26458626
1651,3.137094021,0.0016716,0.9595849,0.0483628,0.0089247,0.002857,65.49843369,0.0028426,0.9328135,0.0443883,0.0107289,0.0033052,65.49843369
1652,3.136996269,0.0039443,0.9347814,0.0457761,0.0108508,0.0032516,65.14764023,0.0026371,0.9960731,0.044108,0.0098642,0.0033623,65.14764023
1653,3.136214733,0.0022312,1.0024267,0.0527646,0.0121893,0.0033413,65.26458626,0.0030052,1.0208764,0.0449918,0.0094926,0.0028486,65.26458626
1654,3.136996269,0.0023907,0.9436074,0.0470305,0.0090346,0.0028669,65.26458626,0.0025152,0.9593026,0.0469358,0.0084587,0.0028167,65.26458626
1655,3.136312723,0.0027788,0.9867996,0.0495751,0.0083858,0.0029877,65.57636795,0.0028338,0.9531348,0.0482858,0.0100107,0.0028395,65.57636795
1656,3.13660574,0.0013277,0.9473893,0.0521927,0.0080219,0.002915,65.69331741,0.0027083,1.0212504,0.0449842,0.0075793,0.0028474,65.69331741
1657,3.13660574,0.0021388,1.0020609,0.0456295,0.0111635,0.003017,65.88819771,0.0035726,1.0025055,0.0470585,0.012484,0.0031686,65.88819771
1658,3.13660574,0.0027292,0.989113,0.0419836,0.0083725,0.0028622,65.69331741,0.0031031,0.9804582,0.0422915,0.0088192,0.0032775,65.69331741
1659,3.136312723,0.0018966,0.9229722,0.0507058,0.0106621,0.0032856,65.45946655,0.0017162,0.944706,0.0486436,0.0103629,0.00293,65.45946655
1660,3.13611722,0.0030795,0.9880104,0.0429557,0.0102827,0.0035759,65.81021881,0.0018961,0.9624555,0.044845,0.0096635,0.0027937,65.81021881
1661,3.136703253,0.0027413,0.9785765,0.047185,0.0077868,0.0026435,66.04411087,0.0016176,0.9747852,0.0405953,0.0082761,0.0027797,66.04411087
1662,3.13611722,0.0031217,0.9699411,0.042869,0.0102917,0.0032582,66.12204514,0.0026159,1.0076837,0.0451344,0.0077196,0.0027022,66.12204514
1663,3.136996269,0.0024879,0.9712034,0.0551304,0.010518,0.0036544,66.04411087,0.0029372,0.920058,0.0432756,0.0111886,0.003287,66.04411087
1664,3.13611722,0.0035773,0.9107199,0.0478408,0.0077559,0.0029321,65.84923401,0.0017252,0.9827078,0.0394731,0.008887,0.0026828,65.84923401
1665,3.136019468,0.0029014,0.9144709,0.0476722,0.0130304,0.0036588,66.04411087,0.0019098,0.9809932,0.0413622,0.0094382,0.0030504,66.04411087
1666,3.136019468,0.0035401,0.9431849,0.0465868,0.0111212,0.003582,66.27796173,0.0031687,1.022683,0.0400773,0.0110463,0.0029779,66.27796173
1667,3.136214733,0.0022311,0.9602753,0.0459232,0.0086285,0.0030376,66.083078,0.002465,1.024737,0.0469787,0.010064,0.0031645,66.083078
1668,3.135921717,0.0025817,0.9734344,0.0480469,0.0097435,0.0033792,66.00509911,0.0043611,0.9775296,0.046979,0.0125442,0.004276,66.00509911
1669,3.136410236,0.0019115,0.929727,0.0451044,0.0104044,0.0032009,66.2389946,0.0024587,0.9506033,0.0411203,0.0088382,0.0028791,66.2389946
1670,3.135921717,0.0023533,0.9587244,0.0484533,0.0092669,0.0031696,66.39486313,0.0026338,1.0056354,0.0396486,0.0078393,0.0028235,66.39486313
1671,3.136019468,0.0037919,0.992055,0.0494458,0.0115388,0.0032024,66.82363892,0.0017028,0.9478876,0.0357212,0.009743,0.00293,66.82363892
1672,3.135824203,0.0029165,0.9764949,0.0387815,0.0098321,0.0032273,66.82363892,0.00169,0.9854234,0.0354321,0.0087175,0.0026347,66.82363892
1673,3.136019468,0.0026209,0.9523613,0.042847,0.009431,0.002876,66.74566002,0.0016285,1.0317678,0.0446387,0.0100664,0.002761,66.74566002
1674,3.135726452,0.0026102,0.9788805,0.0428456,0.0094865,0.0031874,66.94054031,0.0023343,0.9181651,0.0437255,0.0117184,0.0031081,66.94054031
1675,3.135531187,0.0026964,0.9400678,0.0413487,0.0089333,0.0033146,66.94054031,0.0020596,0.99582,0.0393704,0.0081812,0.0025379,66.94054031
1676,3.135824203,0.0031819,0.9321692,0.0451996,0.0120571,0.0037558,66.74566002,0.0032476,0.9819426,0.0434682,0.0124975,0.0034065,66.74566002
1677,3.135628939,0.0019099,0.9564729,0.0445945,0.0102864,0.0030043,66.86260605,0.0033248,0.9563971,0.037688,0.0079396,0.0032571,66.86260605
1678,3.135824203,0.0031572,0.9292993,0.0477889,0.0108727,0.0033595,66.58974686,0.0028344,1.0034951,0.0391584,0.0080626,0.0027671,66.58974686
1679,3.135824203,0.0025171,0.9497645,0.0506952,0.0091556,0.0033874,66.70669289,0.0016419,0.9730361,0.0396583,0.0093674,0.003151,66.70669289
1680,3.135726452,0.0022276,0.9408509,0.0482708,0.0103292,0.0035722,66.70669289,0.0016266,0.9637846,0.0416216,0.0090415,0.0030096,66.70669289
1681,3.135433435,0.0019733,0.9422214,0.0443221,0.007955,0.0025669,66.58974686,0.0027245,1.0150424,0.0432796,0.0099474,0.0027973,66.58974686
1682,3.135628939,0.0014331,0.9798645,0.0467044,0.0109525,0.0031996,66.94054031,0.0030161,0.9441939,0.0395532,0.0100011,0.0028723,66.94054031
1683,3.135824203,0.002455,0.9552414,0.0509871,0.0089745,0.0030343,66.82363892,0.0031592,1.0356514,0.0405052,0.0079385,0.0028335,66.82363892
1684,3.135531187,0.0016279,0.9409024,0.044869,0.010467,0.0031363,66.82363892,0.0018771,0.9592853,0.0424613,0.008595,0.002955,66.82363892
1685,3.135628939,0.0021938,0.9655307,0.0434297,0.0093541,0.0028894,66.78462715,0.0017668,0.9935186,0.0456258,0.011019,0.0031475,66.78462715
1686,3.135531187,0.0012117,0.9264243,0.0522453,0.0083856,0.0027147,66.74566002,0.0029948,0.9961537,0.0429939,0.0100513,0.0027917,66.74566002
1687,3.135531187,0.0023169,0.9712034,0.0496402,0.0092949,0.0033725,66.82363892,0.002006,0.9660975,0.0416596,0.0096635,0.0033431,66.82363892
1688,3.135628939,0.0015084,1.0031068,0.0479195,0.0091848,0.0028408,66.86260605,0.0029493,0.9847503,0.0443092,0.0127268,0.0032588,66.86260605
1689,3.135628939,0.0018646,0.9051709,0.0451079,0.0109543,0.0035318,66.90157318,0.0018542,0.9683873,0.0469133,0.0095538,0.0029518,66.90157318
1690,3.135335922,0.002275,0.9298506,0.0427997,0.0090425,0.0031708,67.01852264,0.0019845,0.9495561,0.0514106,0.0078348,0.0026698,67.01852264
1691,3.135824203,0.0028103,0.9463433,0.0495178,0.0098267,0.00347,67.05748978,0.0030511,0.9615982,0.0392056,0.0092318,0.0033397,67.05748978
1692,3.135628939,0.0012103,0.9608524,0.0550537,0.0090563,0.0034092,67.52518806,0.002631,1.0054111,0.0400021,0.0093383,0.0029005,67.52518806
1693,3.135726452,0.0018954,0.9492905,0.0428009,0.0084708,0.0031883,67.21340637,0.0027918,0.9726564,0.0474871,0.0093589,0.0032254,67.21340637
1694,3.135335922,0.0019787,0.9427882,0.0534499,0.0121309,0.003342,67.83701782,0.0018415,1.0083453,0.0443809,0.0129488,0.0037681,67.83701782
1695,3.135433435,0.0026416,0.9351009,0.0453869,0.0122828,0.0038523,67.60316696,0.0022507,0.9427268,0.0410321,0.0094171,0.0031545,67.60316696
1696,3.135335922,0.001544,0.9634182,0.0404301,0.0091196,0.0028395,68.10983238,0.0019039,0.979785,0.0432004,0.008296,0.0027532,68.10983238
1697,3.135433435,0.0021793,0.9365126,0.0466862,0.0108422,0.0031045,67.87598495,0.0014158,0.9906131,0.0464016,0.0079728,0.0025943,67.87598495
1698,3.135237932,0.0018492,0.9510577,0.0447818,0.0090385,0.0028133,68.18781471,0.0021937,0.9572946,0.0427386,0.0091182,0.0028763,68.18781471
1699,3.135140419,0.0317955,26.5992855,0.9183081,0.0918604,0.0314822,68.26574554,0.0104444,57.6428792,1.7239209,0.0727467,0.0205162,68.26574554
1700,3.134944916,0.0290785,28.349118,1.0592089,0.0865328,0.0304204,68.22678185,0.0109794,61.119311,2.0076876,0.0795656,0.0214674,68.22678185
1701,3.135042667,0.002913,0.9679832,0.0491125,0.0113674,0.0034915,69.27912445,0.0034077,0.9680134,0.0438079,0.0122345,0.0036108,69.27912445
1702,3.134944916,0.0039755,0.9564729,0.0496887,0.0094224,0.0035341,69.35710678,0.0025994,0.9899054,0.0473559,0.0081006,0.0028365,69.35710678
1703,3.135140419,0.0037824,1.0042197,0.0485432,0.0125195,0.0044245,69.86376877,0.0021616,0.9315017,0.0434274,0.0088862,0.0034599,69.86376877
1704,3.134944916,0.0037428,0.9316076,0.0457931,0.0117076,0.0037012,69.70785561,0.0028883,0.9593601,0.0411234,0.0082123,0.0030268,69.70785561
1705,3.134847403,0.0042778,0.9503364,0.053963,0.0108093,0.0034795,69.74686737,0.001402,0.9922471,0.0418196,0.0116781,0.0031764,69.74686737
1706,3.134944916,0.0022284,0.9492647,0.0426976,0.0105221,0.003495,69.86376877,0.0023387,1.0197775,0.047425,0.009825,0.0030272,69.86376877
1707,3.135140419,0.0019844,0.9500994,0.0462675,0.0094209,0.0027068,69.70785561,0.0021172,0.9515066,0.040928,0.0078095,0.0030144,69.70785561
1708,3.134847403,0.0022069,0.9214369,0.0533554,0.0099428,0.0032832,69.66888847,0.002204,0.9686865,0.0487314,0.0098895,0.0032899,69.66888847
1709,3.134652138,0.001631,0.9672207,0.0538467,0.0108876,0.0032483,69.70785561,0.0021296,1.012344,0.0583468,0.0109521,0.0026751,69.70785561
1710,3.134749651,0.0021668,0.9803179,0.0452276,0.0099923,0.0031091,69.86376877,0.00204,0.9643139,0.0485311,0.0087016,0.0028639,69.86376877
1711,3.134652138,0.0019984,0.9403048,0.0490754,0.0083391,0.003018,69.86376877,0.0024006,0.9978452,0.0419641,0.009013,0.0032179,69.86376877
1712,3.134847403,0.0017179,0.9947188,0.0471181,0.012624,0.0031396,69.98071823,0.0025779,0.9621505,0.0410487,0.0113662,0.003197,69.98071823
1713,3.135042667,0.0015658,0.9655668,0.0537534,0.0097673,0.0032944,69.62992134,0.0024698,1.0223206,0.0394985,0.0084812,0.0027923,69.62992134
1714,3.134652138,0.0018833,0.9614088,0.0477002,0.010346,0.0034403,69.82480164,0.0038513,0.9551255,0.0425284,0.0133992,0.0036017,69.82480164
1715,3.134749651,0.0017157,0.9572766,0.0457783,0.0090917,0.0030102,68.96733932,0.0020887,1.0035124,0.0545814,0.0088193,0.0029813,68.96733932
1716,3.134652138,0.0032302,0.9338643,0.0528733,0.0116696,0.0037185,69.27912445,0.0022099,0.9374163,0.0391462,0.0088231,0.0032239,69.27912445
1717,3.134261131,0.0023415,0.9356264,0.0456412,0.0111182,0.0033513,69.31809158,0.0017726,1.0142772,0.046176,0.0094535,0.0029508,69.31809158
1718,3.134652138,0.00289,0.9463897,0.0483627,0.0091253,0.0026635,69.27912445,0.0020088,0.9642736,0.0403696,0.0091213,0.0029552,69.27912445
1719,3.134163618,0.0032038,0.9271869,0.0435221,0.0097991,0.0029062,69.47400818,0.0022063,1.0020683,0.045318,0.0078092,0.0029041,69.47400818
1720,3.134749651,0.0025673,0.9429273,0.0426621,0.0098643,0.0034454,68.88936043,0.0018092,1.0130344,0.0400245,0.0100834,0.003099,68.88936043
1721,3.135237932,0.0030408,0.9331739,0.0460164,0.0095361,0.0033012,68.81142616,0.0031934,1.0092429,0.0494082,0.0086115,0.0028453,68.81142616
1722,3.135042667,0.0023496,0.9652216,0.0430599,0.0085234,0.0030869,68.69448013,0.001902,1.015658,0.0460862,0.009501,0.0029806,68.69448013
1723,3.134554386,0.0018515,0.9830281,0.0422889,0.0078208,0.002601,68.42166214,0.0024253,0.9560634,0.0442394,0.0076648,0.002495,68.42166214
1724,3.135042667,0.0024155,0.9673958,0.0430039,0.0103383,0.003666,68.49959641,0.0029569,0.9829437,0.0450287,0.0085338,0.0033151,68.49959641
1725,3.135237932,0.0019953,0.9705491,0.0421872,0.0078169,0.0026784,68.38269501,0.0031541,0.9353738,0.0434507,0.008052,0.0028251,68.38269501
1726,3.134359121,0.0028133,0.9681172,0.0491492,0.0094139,0.0032109,68.18781471,0.0029975,0.9790313,0.0408887,0.0076383,0.0026719,68.18781471
1727,3.135140419,0.0022824,0.9246365,0.0497323,0.0108661,0.0037076,68.07086525,0.0017718,0.9688476,0.0401283,0.0100119,0.0032324,68.07086525
1728,3.135237932,0.0021931,0.9826468,0.0487083,0.0086002,0.0030247,67.95391922,0.0019564,0.9700731,0.0455124,0.008872,0.0030403,67.95391922
1729,3.135042667,0.0017546,0.9496924,0.0446868,0.0137685,0.0037492,68.10983238,0.0033087,1.0255598,0.0502631,0.0109083,0.003129,68.10983238
1730,3.134944916,0.0018856,0.9655513,0.052546,0.0064843,0.0025678,67.75903549,0.002116,0.9517597,0.0398788,0.0071502,0.0026261,67.75903549
1731,3.134944916,0.0039165,0.9182269,0.0482204,0.0086124,0.003361,67.75903549,0.0021863,1.0043639,0.0371122,0.0097244,0.0029127,67.75903549
1732,3.134749651,0.00142,0.9538039,0.047734,0.0078453,0.0025915,67.33030777,0.001685,0.9762351,0.0383624,0.0078825,0.0027124,67.33030777
1733,3.134847403,0.0022792,0.956679,0.0479284,0.0101686,0.0033482,67.40828667,0.0017795,0.9511959,0.043215,0.008112,0.0027594,67.40828667
1734,3.134749651,0.0027299,0.9652679,0.0423959,0.0077209,0.0027912,67.05748978,0.0022447,0.9644519,0.0409678,0.0078666,0.0027951,67.05748978
1735,3.134944916,0.0021297,1.0109848,0.0534999,0.0092878,0.0031011,67.48622093,0.0024709,0.9744573,0.0431427,0.0088002,0.002708,67.48622093
1736,3.135042667,0.0022605,0.9890667,0.0524481,0.0079513,0.0026828,66.94054031,0.0019044,0.9840023,0.0385713,0.0087505,0.0025884,66.94054031
1737,3.134652138,0.0027424,0.948904,0.047093,0.0089677,0.0028853,67.21340637,0.0019861,1.0097204,0.0538222,0.0097681,0.0026652,67.21340637
1738,3.134554386,0.0020758,0.9389033,0.0459142,0.0104069,0.0030335,67.17439117,0.0023144,0.9986967,0.040468,0.0098989,0.0031201,67.17439117
1739,3.134652138,0.0026134,0.9196438,0.0434623,0.0119142,0.0038331,66.58974686,0.0035652,0.9572083,0.0442581,0.0091728,0.0034828,66.58974686
1740,3.134652138,0.0017382,1.0005306,0.0398942,0.008318,0.0029452,66.55077972,0.0027985,1.0100771,0.0431487,0.008722,0.0028276,66.55077972
1741,3.134652138,0.0022336,0.9572715,0.0468508,0.0093436,0.003147,66.355896,0.0032873,1.002097,0.0428176,0.0093874,0.0029873,66.355896
1742,3.134456635,0.0025744,0.9672464,0.0449847,0.0107446,0.0033686,66.47284546,0.0032097,0.9855845,0.0410981,0.0074243,0.0024352,66.47284546
1743,3.134944916,0.0019117,0.97819,0.0436144,0.0087932,0.0030109,65.81021881,0.0019817,0.9490383,0.0443664,0.0097063,0.0031355,65.81021881
1744,3.135042667,0.0024545,0.9900611,0.0465735,0.0090164,0.0031154,66.04411087,0.001858,0.9911712,0.0466575,0.0105362,0.0027269,66.04411087
1745,3.135042667,0.0019197,0.9730171,0.0434399,0.0105349,0.0032606,65.88819771,0.0025043,1.0231491,0.0502059,0.0089134,0.003016,65.88819771
1746,3.135042667,0.0020584,0.9413971,0.0420825,0.0096356,0.0030435,65.84923401,0.0015523,0.9748945,0.0371571,0.0077545,0.0025353,65.84923401
1747,3.134065866,0.0017605,0.9800191,0.0512288,0.0098547,0.00294,65.81021881,0.002539,0.9457761,0.0397443,0.0111455,0.0031198,65.81021881
1748,3.134261131,0.0018458,0.9634698,0.0474172,0.0066356,0.0024586,65.73228455,0.0013026,0.9986852,0.0442727,0.0090817,0.0027204,65.73228455
1749,3.135042667,0.001632,0.9403924,0.0470942,0.0102599,0.0029705,65.81021881,0.002917,0.9510981,0.0386181,0.0095367,0.0028346,65.81021881
1750,3.134261131,0.0016221,0.9130179,0.0575642,0.0111465,0.0034972,65.49843369,0.0030384,0.9874487,0.0414599,0.0108534,0.0029888,65.49843369
1751,3.133968115,0.0032955,0.9735581,0.0464735,0.0109603,0.0031935,65.38148422,0.0037565,0.9767414,0.0457828,0.0105915,0.0029242,65.38148422
1752,3.134944916,0.0022994,0.9297115,0.0589655,0.0075142,0.0025877,65.18660393,0.0031204,0.9766263,0.0417673,0.0104542,0.0036605,65.18660393
1753,3.134554386,0.0026275,0.9654225,0.0445162,0.0098789,0.0032189,65.03069077,0.0026581,0.9635832,0.0455097,0.0090118,0.0031793,65.03069077
1754,3.135042667,0.0028209,0.9975165,0.0470656,0.0091073,0.0027671,64.75787277,0.0025709,0.973554,0.0470257,0.0103392,0.0029241,64.75787277
1755,3.134652138,0.0027456,0.9471935,0.0433828,0.0110792,0.0030655,64.75787277,0.004161,0.969141,0.0439822,0.0107319,0.0037431,64.75787277
1756,3.134749651,0.0041781,0.9390682,0.0516455,0.0124331,0.0040944,64.91378937,0.0026704,0.9483594,0.0422339,0.0091364,0.0029878,64.91378937
1757,3.134261131,0.0022894,0.9726049,0.0506321,0.0099905,0.0029994,65.1086731,0.0015501,0.9893703,0.051879,0.0089784,0.0028025,65.1086731
1758,3.134554386,0.0018652,0.9707913,0.0417596,0.0089701,0.0027897,64.56299248,0.0020267,0.9808379,0.0471805,0.008739,0.0033021,64.56299248
1759,3.134652138,0.0030416,0.9484816,0.0591247,0.011997,0.0037212,64.48505821,0.002568,0.9730131,0.0421086,0.009408,0.0030537,64.48505821
1760,3.134163618,0.0019348,0.9359871,0.042357,0.0130845,0.0037171,64.01731186,0.0024385,0.9681054,0.0416276,0.0098722,0.0029625,64.01731186
1761,3.134749651,0.0035499,0.949713,0.0558205,0.0100781,0.0036228,63.93937759,0.0027319,0.9917638,0.0412539,0.0088649,0.0027076,63.93937759
1762,3.134652138,0.0021733,0.9912564,0.0465999,0.0132907,0.0035581,64.21219559,0.0034157,0.9472663,0.0405847,0.0081477,0.0027429,64.21219559
1763,3.133870602,0.0024614,0.9963469,0.0532673,0.009473,0.0031144,64.29017792,0.001798,1.0031499,0.0442994,0.0103945,0.0029672,64.29017792
1764,3.134065866,0.0023181,0.9338128,0.0439796,0.0110578,0.003079,63.78346443,0.0023863,0.9718452,0.0389954,0.0076065,0.0027832,63.78346443
1765,3.134359121,0.0023714,0.9378626,0.0427968,0.0092847,0.003128,63.78346443,0.0021416,0.9683355,0.0409412,0.0087152,0.0029046,63.78346443
1766,3.134163618,0.0025241,0.9603165,0.0510025,0.0094057,0.0033081,64.09529419,0.0018746,0.9320253,0.0392476,0.0080735,0.0029045,64.09529419
1767,3.134065866,0.0016771,0.9778397,0.0562904,0.0116554,0.0032568,64.05627899,0.0026219,1.0053362,0.0403936,0.0085756,0.0026291,64.05627899
1768,3.133968115,0.0019143,0.9626814,0.0416147,0.0105684,0.0030974,64.05627899,0.0021709,0.9450742,0.0470279,0.0093646,0.0029228,64.05627899
1769,3.134261131,0.0015018,0.9967746,0.0425018,0.0074248,0.0025169,63.62755127,0.0018176,0.985924,0.0451538,0.0097141,0.0031089,63.62755127
1770,3.134065866,0.0027369,0.9942654,0.045871,0.0092186,0.0033149,64.13426132,0.0026656,1.0144038,0.0391833,0.0080592,0.0030904,64.13426132
1771,3.133870602,0.0014309,0.9986861,0.0541023,0.0080869,0.002885,63.6665184,0.0036058,1.0126835,0.0390233,0.0090953,0.0030291,63.6665184
1772,3.134261131,0.003018,0.9973104,0.0492358,0.0097004,0.0028282,63.90041046,0.0035649,0.9779151,0.0434488,0.0093703,0.0030607,63.90041046
1773,3.133479834,0.0021663,0.9511144,0.0451578,0.0134612,0.0038589,63.6665184,0.002282,0.9812924,0.0461286,0.0083272,0.0033321,63.6665184
1774,3.133577585,0.0015311,0.9399338,0.0550607,0.0092983,0.0028838,64.13426132,0.0026891,0.9638996,0.0446514,0.0114107,0.0035653,64.13426132
1775,3.13377285,0.0018624,0.9427264,0.0521639,0.010612,0.0032641,63.90041046,0.0022956,0.9746356,0.0374085,0.008517,0.0028102,63.90041046
1776,3.133577585,0.0029296,0.9820646,0.0489029,0.0118148,0.0031988,63.90041046,0.0030048,0.9968096,0.043678,0.0089543,0.003082,63.90041046
1777,3.132796049,0.0013548,0.9816988,0.0491362,0.0088129,0.0026348,63.6665184,0.0025301,0.9957394,0.0383905,0.0095997,0.0028951,63.6665184
1778,3.134065866,0.0019751,0.9600589,0.0600823,0.0106915,0.0028347,63.58858414,0.0019512,1.0000603,0.0504607,0.007751,0.0026742,63.58858414
1779,3.13328433,0.0032959,0.9506198,0.0420991,0.0088586,0.0031616,64.01731186,0.0039196,0.9827998,0.041123,0.0117616,0.00335,64.01731186
1780,3.132503033,0.0030416,0.9270169,0.0474846,0.0116114,0.003386,63.51064987,0.0020516,1.0220789,0.0384038,0.007883,0.0025628,63.51064987
1781,3.132796049,0.0025556,0.9564677,0.0479504,0.0091527,0.0029376,63.8613987,0.0021249,0.9752455,0.047067,0.0097624,0.0033108,63.8613987
1782,3.132796049,0.0030471,0.9662005,0.0533271,0.0090471,0.0030506,63.70553017,0.0024797,0.9419673,0.0498684,0.0094294,0.0025324,63.70553017
1783,3.132893801,0.0029215,0.950223,0.0417995,0.0116372,0.0036078,63.35473328,0.0027124,0.9794398,0.0474168,0.0123401,0.0033233,63.35473328
1784,3.132600784,0.0030487,0.8930319,0.0427855,0.0085071,0.0030879,63.6665184,0.0020751,0.9780072,0.0400189,0.0077429,0.0027398,63.6665184
1785,3.132796049,0.0027111,0.9737899,0.0483599,0.0097602,0.0037053,64.01731186,0.0022294,0.9763847,0.0468628,0.0101328,0.0027206,64.01731186
1786,3.132991314,0.0027481,0.973151,0.0409286,0.0103109,0.0034143,63.6665184,0.0027876,0.9643829,0.0386752,0.0092933,0.0031128,63.6665184
1787,3.132600784,0.0059316,8.8884205,0.7723659,0.0566824,0.0149098,63.93937759,0.0050804,15.0669256,0.5655046,0.0394276,0.0112752,63.93937759
1788,3.132307529,0.002589,0.9586729,0.0401939,0.0118711,0.0034442,64.71890564,0.0033765,0.9938005,0.0439934,0.0076341,0.0025649,64.71890564
1789,3.132307529,0.0016346,0.9778397,0.0430828,0.0100627,0.0032232,64.71890564,0.0026943,1.0443219,0.0437761,0.0092762,0.0030891,64.71890564
1790,3.132307529,0.005353,7.7916747,0.6970649,0.0519157,0.0163536,65.06970596,0.0146406,13.730988,0.5094284,0.0504445,0.0158306,65.06970596
1791,3.132014513,0.00248,0.9462661,0.0462485,0.0100351,0.0034418,65.69331741,0.0024012,0.9672827,0.0383689,0.0084802,0.0028553,65.69331741
1792,3.132210016,0.0013995,0.9472914,0.0486206,0.0091185,0.0029782,66.1999794,0.0018424,0.9392286,0.0437178,0.008072,0.0025974,66.1999794
1793,3.131917,0.0027083,0.9930443,0.0477762,0.0112389,0.0030234,66.58974686,0.0022704,0.9946233,0.0461389,0.0120115,0.0029754,66.58974686
1794,3.132210016,0.0033615,0.9767319,0.0462653,0.0092154,0.0030678,67.01852264,0.0017147,1.0089897,0.0408046,0.0068862,0.0023276,67.01852264
1795,3.131623983,0.0025275,0.981333,0.0553665,0.0107369,0.003782,67.29134064,0.0032707,0.9870689,0.0433311,0.0095441,0.0028338,67.29134064
1796,3.132210016,0.0023416,0.9392022,0.0525775,0.0109642,0.0035298,67.05748978,0.0011119,0.9897328,0.041344,0.009978,0.0027347,67.05748978
