,Machines > Lathe 1 > MIB > Y-Vertical > RMS Velocity,Machines > Lathe 1 > MIB > Y-Vertical > Temperature,Machines > Lathe 1 > MIB > Y-Vertical > Band 1,Machines > Lathe 1 > MIB > Y-Vertical > Damage Accumulation,Machines > Lathe 1 > MIB > X-Axial > Peak Acceleration,Machines > Lathe 1 > MIB > X-Axial > Peak Velocity,Machines > Lathe 1 > MIB > X-Axial > Band 1,Machines > Lathe 1 > MIB > X-Axial > Damage Accumulation,Machines > Lathe 1 > MIB > X-Axial > RMS Velocity,Machines > Lathe 1 > MIB > X-Axial > Temperature,Machines > Lathe 1 > MIB > Y-Vertical > Peak Acceleration,Machines > Lathe 1 > MIB > Y-Vertical > Peak Velocity,Machines > Lathe 1 > MIB > Battery Voltage
1497,-1,69.08896828,-1,-1,-1,-1,-1,-1,-1,69.08896828,-1,-1,3.100952387
1498,0.0045851,69.89930611,0.0022903,1.0036437,0.0454312,0.0151359,0.0039328,1.0142645,0.0046803,69.89930611,0.044358,0.0153367,3.100756884
1499,0.0313377,72.47116776,0.0397036,25.5853453,0.7875519,0.1467524,0.0552545,29.0770827,0.0476652,72.47116776,0.5942782,0.0876968,3.100464106
1500,0.0049122,78.63664703,0.0050005,1.0154288,0.0506397,0.0182762,0.0056871,1.0182636,0.0052793,78.63664703,0.0562264,0.0139916,3.099584818
1501,-1,79.90496368,-1,-1,-1,-1,-1,-1,-1,79.90496368,-1,-1,3.100073099
1502,0.0049587,80.50392456,0.0057568,1.0194203,0.0502135,0.0125108,0.0020405,1.0074065,0.00453,80.50392456,0.0421662,0.015005,3.099780083
1503,0.0046587,79.9402298,0.0039566,0.9857017,0.0544059,0.0143627,0.0035863,0.9906043,0.0046733,79.9402298,0.0425841,0.0166157,3.100073099
1504,0.0053027,80.43343353,0.0032043,1.0147951,0.0436355,0.0148819,0.0040535,1.0142349,0.0050863,80.43343353,0.0519265,0.0143079,3.100854635
1505,-1,81.59608574,-1,-1,-1,-1,-1,-1,-1,81.59608574,-1,-1,3.10065937
1506,0.0044584,83.28720436,0.0023581,0.9654914,0.0426944,0.0176141,0.0040662,0.987263,0.0049623,83.28720436,0.0503544,0.0147864,3.100464106
1507,0.0046421,84.83734779,0.0031993,1.0167676,0.0481972,0.0154786,0.0027424,1.0062048,0.004709,84.83734779,0.041323,0.0149609,3.100854635
1508,0.0042255,86.21138039,0.0036669,0.9860738,0.0478247,0.0162021,0.0032442,0.9947992,0.0053093,86.21138039,0.0405574,0.0124402,3.101245403
1509,-1,85.40108376,-1,-1,-1,-1,-1,-1,-1,85.40108376,-1,-1,3.101636171
1510,0.0047033,85.08399429,0.002885,1.00221,0.0597295,0.0117345,0.0037559,0.9826265,0.0042765,85.08399429,0.0480371,0.015842,3.101831436
1511,-1,85.22492828,-1,-1,-1,-1,-1,-1,-1,85.22492828,-1,-1,3.101440907
1512,0.0130205,85.22492828,0.0119921,22.8141594,0.6078912,0.1328144,0.0227316,27.8302909,0.0299435,85.22492828,0.4254971,0.0421517,3.102124691
1513,-1,85.54197655,-1,-1,-1,-1,-1,-1,-1,85.54197655,-1,-1,3.102026701
1514,0.0037376,86,0.0018799,1.0189749,0.0504851,0.016902,0.0027201,1.0095984,0.0050496,86,0.0425978,0.012849,3.102026701
1515,-1,86,-1,-1,-1,-1,-1,-1,-1,86,-1,-1,3.102808237
1516,0.0039905,85.33059616,0.0033647,1.0314428,0.0455902,0.0133666,0.0044434,0.9824513,0.0048165,85.33059616,0.0428614,0.0111035,3.102612972
1517,0.0041253,84.0270546,0.0038194,0.9929306,0.0469106,0.0146512,0.0033439,1.0088268,0.0043436,84.0270546,0.0494771,0.0125164,3.103003502
1518,0.0065433,83.14627037,0.0061725,0.287555,0.0541583,0.023867,0.0092516,0.3311491,0.0087769,83.14627037,0.0342253,0.0222822,3.103199005
1519,-1,82.37115746,-1,-1,-1,-1,-1,-1,-1,82.37115746,-1,-1,3.103589773
1520,0.0047453,81.77224121,0.0043856,1.0399049,0.0468842,0.0170785,0.0053293,1.0215344,0.0058566,81.77224121,0.0481097,0.0155246,3.103492022
1521,-1,81.73701973,-1,-1,-1,-1,-1,-1,-1,81.73701973,-1,-1,3.104371309
1522,0.0049281,81.56086426,0.0031211,0.9812261,0.0444328,0.0164873,0.0036916,0.9895709,0.005075,81.56086426,0.0447791,0.0160323,3.104175806
1523,0.0033499,81.20854988,0.0020985,0.9991755,0.0493175,0.0180506,0.0043943,0.9817753,0.0052188,81.20854988,0.0445982,0.0111732,3.103785038
1524,0.0053478,80.43343353,0.0035601,0.9743719,0.0454882,0.0211577,0.0035436,0.9960806,0.0047505,80.43343353,0.0413265,0.0224767,3.104078293
1525,-1,79.55265274,-1,-1,-1,-1,-1,-1,-1,79.55265274,-1,-1,3.104078293
1526,0.0045403,79.41175995,0.003383,1.0120497,0.044602,0.0190276,0.0035032,1.0027269,0.0050373,79.41175995,0.0495917,0.0124565,3.104175806
1527,-1,79.30605087,-1,-1,-1,-1,-1,-1,-1,79.30605087,-1,-1,3.103980303
1528,0.0044457,78.74235611,0.0026714,1.0089614,0.0481055,0.014064,0.0033766,0.9830886,0.0053308,78.74235611,0.0452942,0.0154604,3.104566574
1529,0.0053835,78.21388626,0.0039044,17.8010979,0.4870714,0.04846,0.0061136,24.5514172,0.0118051,78.21388626,0.3366928,0.0156371,3.104566574
1530,0.0054345,78.21388626,0.0038091,0.9902167,0.0437766,0.0152272,0.0031821,1.0085969,0.0051212,78.21388626,0.0421649,0.0182263,3.104664087
1531,0.0041572,78.21388626,0.0039545,1.0012089,0.0506744,0.0171694,0.0037119,1.0172052,0.0055514,78.21388626,0.0454973,0.0157339,3.104761839
1532,0.0044237,77.47403946,0.0045595,1.0194349,0.0531944,0.0144037,0.0027361,0.9699258,0.0053981,77.47403946,0.0484661,0.0121949,3.104957104
1533,0.0031343,76.9103035,0.0041424,0.4773191,0.0524457,0.0151298,0.0040474,1.0138593,0.0050651,76.9103035,0.0288544,0.0094426,3.104957104
1534,0.0047243,76.59325523,0.0028249,1.0082738,0.050459,0.0176359,0.0043289,0.9944714,0.0050863,76.59325523,0.0467947,0.0148506,3.104761839
1535,0.0041322,76.10000687,0.0024202,1.0142323,0.0459831,0.0147608,0.0036793,1.006528,0.0046703,76.10000687,0.0482015,0.0132856,3.104664087
1536,-1,75.25444756,-1,-1,-1,-1,-1,-1,-1,75.25444756,-1,-1,3.104761839
1537,0.0049667,74.8669117,0.0042893,1.0067809,0.0484292,0.0128786,0.0029792,1.0055492,0.0041091,74.8669117,0.0455411,0.0160601,3.104664087
1538,-1,74.40888824,-1,-1,-1,-1,-1,-1,-1,74.40888824,-1,-1,3.104957104
1539,0.0051299,74.33844185,0.0039711,0.9751916,0.0468749,0.0168499,0.0050515,0.988467,0.0054714,74.33844185,0.0425428,0.0145516,3.104761839
1540,-1,74.02135239,-1,-1,-1,-1,-1,-1,-1,74.02135239,-1,-1,3.104664087
1541,0.0045506,73.809972,0.0030853,1.0267491,0.0480668,0.0189156,0.0042485,1.0168638,0.0052705,73.809972,0.0489743,0.0157526,3.104566574
1542,-1,74.05657387,-1,-1,-1,-1,-1,-1,-1,74.05657387,-1,-1,3.104664087
1543,0.0317087,75.39538155,0.0337656,25.2456036,0.7500904,0.1573268,0.0523419,31.0419031,0.0513278,75.39538155,0.5204253,0.0849874,3.104566574
1544,-1,77.01601257,-1,-1,-1,-1,-1,-1,-1,77.01601257,-1,-1,3.104078293
1545,0.0321981,77.8967968,0.0279235,25.8238115,0.7096978,0.1448833,0.0283593,31.0204053,0.0420088,77.8967968,0.6359493,0.0930211,3.104468822
1546,-1,79.30605087,-1,-1,-1,-1,-1,-1,-1,79.30605087,-1,-1,3.103394508
1547,0.0053206,80.04589767,0.0053935,0.9777241,0.046352,0.0205049,0.0060321,0.9693249,0.005881,80.04589767,0.0446132,0.0142054,3.103687286
1548,0.0035868,79.62314034,0.0028803,0.9981526,0.0489452,0.0129747,0.0041695,0.9956573,0.0048225,79.62314034,0.0408906,0.0115216,3.103589773
1549,0.0048627,79.62314034,0.0043853,1.0168286,0.0470189,0.0172088,0.0037121,1.0275752,0.0048755,79.62314034,0.0406132,0.0182377,3.103785038
1550,-1,78.84802399,-1,-1,-1,-1,-1,-1,-1,78.84802399,-1,-1,3.104273558
1551,0.0045776,78.10817719,0.0027149,0.987143,0.0457238,0.0153516,0.0016916,0.9629791,0.0048094,78.10817719,0.0517792,0.0151064,3.104078293
1552,-1,78.8832901,-1,-1,-1,-1,-1,-1,-1,78.8832901,-1,-1,3.104566574
1553,0.0050562,79.20033836,0.0034735,1.0120886,0.0473086,0.0166225,0.0057515,1.0068443,0.0054196,79.20033836,0.0442189,0.0144243,3.104175806
1554,0.0045181,79.65836182,0.0036085,1.0067883,0.0532854,0.0174968,0.0049426,0.9992603,0.0051999,79.65836182,0.0478547,0.0126198,3.104664087
1555,0.0047594,79.23560448,0.0047561,1.0064458,0.0497324,0.0151635,0.0041206,0.9665048,0.0047686,79.23560448,0.050018,0.0137604,3.104371309
1556,0.0043796,79.05944901,0.0036357,0.997367,0.0484895,0.0124973,0.0019849,0.9908956,0.0041831,79.05944901,0.0418098,0.0132562,3.104468822
1557,-1,77.93201828,-1,-1,-1,-1,-1,-1,-1,77.93201828,-1,-1,3.104468822
1558,0.0042335,77.33310547,0.0035317,1.0039496,0.0426133,0.0177994,0.0040164,1.015143,0.0049357,77.33310547,0.0480506,0.0134933,3.104957104
1559,0.0041693,76.31138725,0.0024061,1.0012456,0.046693,0.0163101,0.0050163,0.9990783,0.0048385,76.31138725,0.0455502,0.0119171,3.104957104
1560,0.0049772,75.95907288,0.0037884,1.0242532,0.0539038,0.0182021,0.0043318,1.0043861,0.0053852,75.95907288,0.0500434,0.0167156,3.104859591
1561,0.0044116,75.43060303,0.0035482,1.0068641,0.0472211,0.013838,0.0032394,0.9773027,0.0047802,75.43060303,0.0441787,0.0123363,3.105250359
1562,-1,74.93735809,-1,-1,-1,-1,-1,-1,-1,74.93735809,-1,-1,3.105543375
1563,0.0048626,74.65553131,0.0035812,1.0125855,0.0540998,0.0137699,0.0032542,1.005597,0.0041513,74.65553131,0.0484423,0.0143223,3.105055094
1564,-1,74.62026863,-1,-1,-1,-1,-1,-1,-1,74.62026863,-1,-1,3.104761839
1565,0.0045244,73.809972,0.0038528,1.0224643,0.0511976,0.0175737,0.005101,1.0194176,0.0055276,73.809972,0.048021,0.0133099,3.105152607
1566,-1,73.84519691,-1,-1,-1,-1,-1,-1,-1,73.84519691,-1,-1,3.104664087
1567,0.0050612,73.49288254,0.004569,1.0034284,0.0479066,0.015651,0.0044338,1.00882,0.0056156,73.49288254,0.0501608,0.0165128,3.105250359
1568,0.0046654,72.71781082,0.0042052,1.0128718,0.0531568,0.0166075,0.0046448,1.0027223,0.0057671,72.71781082,0.0456141,0.0145009,3.104664087
1569,0.0043685,72.99963417,0.0026133,1.0380988,0.0526971,0.0170425,0.0026873,1.0314218,0.0045139,72.99963417,0.0453531,0.0137704,3.104859591
1570,-1,72.57687683,-1,-1,-1,-1,-1,-1,-1,72.57687683,-1,-1,3.104761839
1571,0.0045565,72.36549644,0.0043864,1.014482,0.0505811,0.0158347,0.0055958,1.0038376,0.005533,72.36549644,0.04558,0.0117789,3.104761839
1572,-1,72.11885338,-1,-1,-1,-1,-1,-1,-1,72.11885338,-1,-1,3.105250359
1573,0.0041906,71.62560501,0.0034614,1.0177023,0.0485962,0.0144004,0.0029869,1.0257474,0.0050153,71.62560501,0.0490329,0.0153077,3.104761839
1574,0.0049321,70.95624237,0.0047725,1.0360628,0.0508622,0.0165127,0.0065625,1.0391241,0.0058235,70.95624237,0.0532675,0.0138395,3.104566574
1575,0.0050213,71.16762619,0.0037015,1.0133147,0.0458359,0.0165569,0.0066809,0.9969865,0.0055362,71.16762619,0.0423367,0.015112,3.104566574
1576,0.0052228,71.23806915,0.0023801,1.0240134,0.0461216,0.0141362,0.0025743,0.99385,0.0043769,71.23806915,0.0461984,0.0169856,3.104273558
1577,0.0044434,70.81531181,0.0027601,1.0080387,0.0453298,0.0151471,0.0023361,1.0204873,0.0047119,70.81531181,0.0433758,0.0185574,3.104664087
1578,-1,70.81531181,-1,-1,-1,-1,-1,-1,-1,70.81531181,-1,-1,3.105055094
1579,0.0041396,70.88575821,0.0034939,1.0016274,0.0443418,0.0146889,0.0046894,0.9616385,0.0047146,70.88575821,0.0488749,0.0144819,3.104175806
1580,0.0037436,70.63915634,0.0026965,1.0013484,0.0485957,0.0182162,0.0045206,0.9925799,0.0053761,70.63915634,0.048965,0.0114023,3.104664087
1581,0.0037343,70.21635437,0.0019891,1.0336621,0.0441717,0.0160008,0.0031535,1.0283877,0.0045352,70.21635437,0.0464401,0.0110738,3.104468822
1582,0.0045853,70.25162048,0.0032614,1.0185564,0.0454099,0.0144814,0.003826,0.9985388,0.0048019,70.25162048,0.0439779,0.0160925,3.104468822
1583,-1,69.72315063,-1,-1,-1,-1,-1,-1,-1,69.72315063,-1,-1,3.104468822
1584,0.004732,69.44128265,0.003474,0.9939802,0.0526506,0.0138022,0.0030673,1.0130513,0.0048892,69.44128265,0.0469661,0.0146924,3.104371309
1585,0.0040387,69.7935936,0.0039678,1.0140488,0.0483076,0.0179231,0.0055677,1.0141711,0.0053517,69.7935936,0.0463383,0.0118813,3.104078293
1586,0.0044856,69.65265961,0.003888,1.0029976,0.0454046,0.0132543,0.0017313,0.9987869,0.0048081,69.65265961,0.044909,0.0150241,3.103980303
1587,0.0048601,69.33557014,0.003664,1.0027921,0.0453126,0.0118411,0.0026933,1.0040424,0.0038306,69.33557014,0.0417352,0.0134352,3.103785038
1588,0.0046986,69.44128265,0.0044936,1.0101089,0.0448909,0.0232108,0.0035937,1.0148722,0.0062459,69.44128265,0.0437466,0.0138516,3.104371309
1589,0.0043249,69.01852188,0.0033503,1.0040646,0.0464142,0.0175869,0.0016773,1.004047,0.0051569,69.01852188,0.0456328,0.0126059,3.104175806
1590,-1,69.15941467,-1,-1,-1,-1,-1,-1,-1,69.15941467,-1,-1,3.103785038
1591,0.0048289,69.0537468,0.0026593,0.9930747,0.059833,0.0159411,0.0057207,1.0112873,0.0050751,69.0537468,0.0475392,0.0131614,3.104078293
1592,0.0047709,68.98325577,0.0046046,1.0516507,0.0570095,0.0159493,0.0037912,1.0049256,0.0052683,68.98325577,0.0497618,0.0150233,3.103687286
1593,0.004545,68.70143242,0.0027825,0.9986295,0.0498206,0.0156993,0.0047992,1.0151112,0.0050032,68.70143242,0.0420209,0.015427,3.103687286
1594,-1,68.66621094,-1,-1,-1,-1,-1,-1,-1,68.66621094,-1,-1,3.103589773
1595,0.0051191,68.27863045,0.0024553,0.9983213,0.0489218,0.0137831,0.0027458,1.0132607,0.005122,68.27863045,0.0518959,0.0153862,3.103589773
1596,-1,68.49005203,-1,-1,-1,-1,-1,-1,-1,68.49005203,-1,-1,3.103785038
1597,0.0038398,68.06725006,0.0016905,1.0221266,0.0490133,0.0154038,0.0029899,1.0054286,0.0050449,68.06725006,0.0567751,0.0123038,3.103492022
1598,-1,68.56049843,-1,-1,-1,-1,-1,-1,-1,68.56049843,-1,-1,3.103589773
1599,0.0046697,68.38434296,0.0037238,1.0265973,0.0475172,0.0171364,0.0046282,1.0047571,0.0054269,68.38434296,0.055696,0.0177153,3.103394508
1600,0.0047038,68.13774109,0.0030465,0.9707548,0.0518256,0.0155062,0.0063036,0.9947331,0.0061028,68.13774109,0.0432419,0.0148627,3.103492022
1601,0.0014351,67.9968071,0.0013305,0.4378548,0.0473254,0.0145834,0.003945,1.0054491,0.0046682,67.9968071,0.0237185,0.0042182,3.103296757
1602,-1,68.03202858,-1,-1,-1,-1,-1,-1,-1,68.03202858,-1,-1,3.103589773
1603,0.0043204,68.49005203,0.0027322,0.9881535,0.0408583,0.0160478,0.0028959,0.9888562,0.0043074,68.49005203,0.0452631,0.0127092,3.102905989
1604,-1,68.31389656,-1,-1,-1,-1,-1,-1,-1,68.31389656,-1,-1,3.102612972
1605,0.0039834,68.06725006,0.0042438,1.0086919,0.047116,0.0195248,0.0028353,0.9864413,0.0048014,68.06725006,0.0410711,0.0135622,3.103296757
1606,0.0041718,68.03202858,0.0022328,0.9941147,0.05074,0.0136609,0.0042132,1.0247892,0.00508,68.03202858,0.0437439,0.0134642,3.102710485
1607,0.0047803,67.89109459,0.0032036,1.0229022,0.0593506,0.0175967,0.0053391,1.0088518,0.0063982,67.89109459,0.044836,0.0167339,3.102808237
1608,0.0034164,67.96158218,0.0021243,1.0015808,-1,-1,-1,-1,-1,67.96158218,0.0443335,0.0101241,3.102319956
1609,0.0048911,67.9968071,0.0029589,0.9970268,0.0461373,0.0165843,0.006361,0.9821508,0.0060919,67.9968071,0.0413585,0.0149137,3.102515221
1610,-1,67.89109459,-1,-1,-1,-1,-1,-1,-1,67.89109459,-1,-1,3.102808237
1611,0.0047412,67.89109459,0.002025,1.0100502,0.0466377,0.0127581,0.0034609,0.9995107,0.0049353,67.89109459,0.047541,0.0149858,3.102710485
1612,0.0048564,67.64449272,0.0042918,1.0274635,0.0434526,0.0183476,0.0034764,1.0154002,0.0049018,67.64449272,0.0462455,0.0139484,3.102124691
1613,0.0047774,67.32740326,0.0040388,1.0037049,0.0484156,0.0198066,0.0020195,1.004204,0.0050078,67.32740326,0.0469282,0.0149581,3.102222204
1614,0.0055528,67.11602287,0.0042062,1.021314,0.0488708,0.0158111,0.0032035,0.983562,0.0047621,67.11602287,0.0410772,0.0165767,3.102319956
1615,0.0048101,67.46833725,0.0024323,0.9845391,0.0454854,0.0141926,0.0032753,0.9929646,0.0052486,67.46833725,0.0397589,0.0148072,3.102222204
1616,0.0042345,67.36262474,0.0039498,1.0235875,0.0475314,0.013577,0.0039619,0.9879116,0.0047557,67.36262474,0.0471659,0.0127027,3.102222204
1617,0.0037391,67.53878021,0.0027,1.0382454,0.0510823,0.0146468,0.0039602,0.9864822,0.0050231,67.53878021,0.0492432,0.0103142,3.101440907
1618,0.0043657,67.53878021,0.003073,1.0276128,0.048775,0.0144893,0.0029236,0.9880687,0.0049968,67.53878021,0.0474081,0.0124725,3.102319956
1619,0.0048386,67.29217834,0.0047226,1.0064284,0.0479445,0.015846,0.0041382,0.9732945,0.0045549,67.29217834,0.0431635,0.0140925,3.101831436
1620,0.0044526,67.9968071,0.0025654,0.9880482,0.0442413,0.0159715,0.0030678,0.9676269,0.0042628,67.9968071,0.0457711,0.0143995,3.101831436
1621,-1,67.71493912,-1,-1,-1,-1,-1,-1,-1,67.71493912,-1,-1,3.10153842
1622,0.0038662,67.71493912,0.0017607,1.0205504,0.0577437,0.0143283,0.0023197,0.9824467,0.0042084,67.71493912,0.0441649,0.0118371,3.10153842
1623,-1,67.39784622,-1,-1,-1,-1,-1,-1,-1,67.39784622,-1,-1,3.101245403
1624,0.0050362,67.18646927,0.0046555,1.0259218,0.048248,0.0174163,0.004435,0.9811174,0.0060524,67.18646927,0.0415927,0.0150504,3.10153842
1625,0.0049772,67.46833725,0.0050948,1.0161533,0.0472645,0.0148189,0.0044812,0.9904336,0.0050924,67.46833725,0.0443337,0.0135908,3.10114789
1626,0.0044349,67.53878021,0.0031681,1.0047422,0.0545658,0.0171911,0.0038463,0.9891248,0.0052061,67.53878021,0.0430281,0.0122585,3.100952387
1627,-1,67.39784622,-1,-1,-1,-1,-1,-1,-1,67.39784622,-1,-1,3.100952387
1628,0.0049407,67.53878021,0.0028365,1.0292818,0.0454844,0.0170231,0.0028972,1.0009674,0.0042494,67.53878021,0.0436667,0.0151314,3.101245403
1629,-1,67.18646927,-1,-1,-1,-1,-1,-1,-1,67.18646927,-1,-1,3.100854635
1630,0.005488,67.60927124,0.0047296,1.0130332,0.0508836,0.0159847,0.0070116,0.9782245,0.0046404,67.60927124,0.0447377,0.0160828,3.1010499
1631,0.0050811,67.85587311,0.0046018,1.0071821,0.0521711,0.018481,0.0041438,1.0029681,0.0058752,67.85587311,0.049745,0.0143468,3.100561619
1632,0.0058026,67.39784622,0.0026419,0.9819821,0.0471655,0.0136719,0.0022902,1.041011,0.0047397,67.39784622,0.0401512,0.0152776,3.100268602
1633,0.0043509,67.50355873,0.0025264,1.0017816,0.0462466,0.0177437,0.0047533,1.004484,0.0053052,67.50355873,0.0420176,0.0137068,3.100464106
1634,0.0059893,67.29217834,0.0067126,1.0187641,0.0436643,0.0177741,0.0040144,1.0246116,0.0046742,67.29217834,0.0505578,0.0170292,3.100464106
1635,-1,67.18646927,-1,-1,-1,-1,-1,-1,-1,67.18646927,-1,-1,3.10065937
1636,0.0045877,67.57400513,0.0049799,0.9831908,0.0485432,0.0157027,0.0034151,1.0056221,0.0057832,67.57400513,0.0439122,0.0152477,3.100464106
1637,0.0045643,67.92631607,0.00351,1.0101895,0.0521459,0.014557,0.0040088,1.0175307,0.0045739,67.92631607,0.0444525,0.0133461,3.099975586
1638,0.0048771,67.82064819,0.0029462,0.9960306,0.0490122,0.0124068,0.0031365,1.0250395,0.0044065,67.82064819,0.0505566,0.0155795,3.099780083
1639,0.0040456,68.10247498,0.0029358,1.0057015,0.0468789,0.0155587,0.0031634,1.000387,0.0051172,68.10247498,0.0433064,0.0133313,3.100073099
1640,0.0046657,68.10247498,0.0047082,1.027608,0.0468515,0.0147134,0.0028418,0.9951041,0.0051124,68.10247498,0.0440022,0.0162134,3.099975586
1641,-1,67.6797142,-1,-1,-1,-1,-1,-1,-1,67.6797142,-1,-1,3.100366354
1642,0.0038729,67.71493912,0.0027587,1.0240547,0.055195,0.0156031,0.001843,1.0244113,0.0042541,67.71493912,0.0442418,0.0120305,3.100171089
1643,-1,67.78542671,-1,-1,-1,-1,-1,-1,-1,67.78542671,-1,-1,3.09968257
1644,0.0049696,67.96158218,0.0041066,0.9929817,0.0426774,0.0146195,0.0024002,1.0228044,0.0047215,67.96158218,0.0411945,0.0139434,3.099487305
1645,0.0050978,67.92631607,0.0054711,0.9947924,0.0513789,0.0111129,0.0031705,0.9910254,0.0042144,67.92631607,0.0440361,0.0148326,3.099291801
1646,0.0043606,67.92631607,0.0028885,1.0137062,0.0444699,0.0175082,0.0030647,0.9697847,0.004996,67.92631607,0.0461895,0.01206,3.099780083
1647,-1,67.9968071,-1,-1,-1,-1,-1,-1,-1,67.9968071,-1,-1,3.099389553
1648,0.00527,67.92631607,0.0065964,1.0103926,0.0458222,0.0167063,0.0054252,0.9852327,0.0051825,67.92631607,0.0433663,0.0166952,3.099780083
1649,-1,68.13774109,-1,-1,-1,-1,-1,-1,-1,68.13774109,-1,-1,3.099291801
1650,0.0047434,68.03202858,0.0038328,1.026076,0.0479844,0.0167973,0.0030738,0.995507,0.0049025,68.03202858,0.0416445,0.0128135,3.099487305
1651,0.0053185,68.38434296,0.0075343,1.0101285,0.0495366,0.0156812,0.0055042,0.9906976,0.0055844,68.38434296,0.0459491,0.0158644,3.09968257
1652,0.0040238,67.96158218,0.0024083,0.9865483,0.0509019,0.0157442,0.0026406,1.0177788,0.0046987,67.96158218,0.0426556,0.0121209,3.09968257
1653,-1,68.20818405,-1,-1,-1,-1,-1,-1,-1,68.20818405,-1,-1,3.099389553
1654,0.0045332,68.41956444,0.0034659,0.9927981,0.0502959,0.0157799,0.0039849,1.0330902,0.0046932,68.41956444,0.0437685,0.0155709,3.099194288
1655,0.0050737,68.34911804,0.0027266,1.0055035,0.0495505,0.0142854,0.0041506,1.0158008,0.0050685,68.34911804,0.0515204,0.0166205,3.099389553
1656,0.0040225,68.84236641,0.0022847,1.0278258,0.0460261,0.0205986,0.0047476,1.0064574,0.0057498,68.84236641,0.0540236,0.0124888,3.098998785
1657,0.0047273,69.7935936,0.0027601,0.9897712,0.0453866,0.0148473,0.0035805,1.003503,0.0048487,69.7935936,0.0468779,0.0174568,3.098705769
1658,0.0045022,70.28684196,0.0043238,0.3394379,0.058967,0.0470893,0.0040497,0.3543904,0.0112152,70.28684196,0.0258995,0.0181495,3.098510504
1659,-1,71.0266922,-1,-1,-1,-1,-1,-1,-1,71.0266922,-1,-1,3.098803282
1660,0.0044832,71.27329407,0.0030523,0.9665949,0.047366,0.0160463,0.0044602,0.9845089,0.0048827,71.27329407,0.0444027,0.0149529,3.098217487
1661,-1,71.8370266,-1,-1,-1,-1,-1,-1,-1,71.8370266,-1,-1,3.098119497
1662,0.0049491,72.0131855,0.0015623,0.975989,0.4469173,0.1231941,0.0016762,0.7282484,0.0141047,72.0131855,0.3324907,0.0310577,3.098315001
1663,0.0054144,71.69609604,0.0044872,0.9710462,0.053099,0.0214503,0.0032886,0.9860953,0.0061825,71.69609604,0.0518551,0.0186061,3.098510504
1664,0.0045512,71.51993713,0.0043446,1.00034,0.0498661,0.014066,0.0029276,0.9948629,0.0047037,71.51993713,0.0428619,0.015594,3.098412752
1665,0.0052452,71.44944954,0.0046694,1.0160187,-1,-1,-1,-1,-1,71.44944954,0.0467361,0.0170968,3.097728968
1666,0.0042152,71.41422806,0.0032268,1.0134416,0.0449705,0.013576,0.0044021,1.0009856,0.0048832,71.41422806,0.0471002,0.0145477,3.098412752
1667,-1,71.20284767,-1,-1,-1,-1,-1,-1,-1,71.20284767,-1,-1,3.097631216
1668,0.0052008,71.16762619,0.0050342,1.0127102,0.0507334,0.0174287,0.0041345,0.9833799,0.0048607,71.16762619,0.0436776,0.017492,3.098217487
1669,0.0053304,71.0266922,0.0031196,1.0356467,0.0475489,0.0152402,0.0037296,0.9895891,0.0049738,71.0266922,0.0477221,0.0159673,3.098119497
1670,0.0042344,71.23806915,0.0024429,1.0165594,0.0565313,0.0249734,0.0058242,0.9657264,0.0062857,71.23806915,0.0500544,0.0118634,3.098021984
1671,0.0053411,71.27329407,0.0040988,1.0089612,0.0567309,0.012536,0.0035213,0.9980813,0.0043509,71.27329407,0.043355,0.0155793,3.097826481
1672,-1,72.47116776,-1,-1,-1,-1,-1,-1,-1,72.47116776,-1,-1,3.098119497
1673,0.0039149,73.95090599,0.0023,0.9873389,0.0489494,0.0142717,0.0032895,1.015357,0.0047028,73.95090599,0.0461208,0.0126638,3.098021984
1674,0.0054197,74.90213318,0.004277,0.995955,0.0533055,0.0150375,0.0028636,1.0196384,0.0045187,74.90213318,0.0448304,0.0205309,3.0973382
1675,0.0047513,75.04306717,0.0039746,0.9742467,0.0460275,0.0165179,0.0060154,1.0233348,0.0051414,75.04306717,0.0486873,0.0178861,3.097826481
1676,0.0046261,74.51459732,0.0036642,1.005841,0.0455793,0.0159308,0.0054892,1.0354368,0.0048843,74.51459732,0.0464155,0.0142087,3.097142696
1677,-1,73.98612747,-1,-1,-1,-1,-1,-1,-1,73.98612747,-1,-1,3.097533703
1678,0.0046137,73.8804184,0.0037709,1.0197429,0.0534828,0.0156726,0.0026405,1.0410224,0.004533,73.8804184,0.0473945,0.012985,3.097142696
1679,0.0047773,73.38717346,0.005124,1.0258877,0.0598418,0.0148798,0.004808,1.0262618,0.0048157,-1,0.0426427,0.0134258,3.097435951
1680,0.0044149,73.28150215,0.0052778,1.0053516,0.056918,0.0184573,0.0025056,0.9703537,0.0047317,73.28150215,0.0403765,0.0127939,3.098217487
1681,0.004684,72.7530323,0.0027938,1.0384707,0.0489943,0.0150419,0.0042966,1.0127895,0.0053083,72.7530323,0.0446788,0.0141623,3.098021984
1682,0.0034487,72.50638924,0.0025238,1.0364298,0.0468546,0.0175242,0.0049877,0.9944282,0.0057568,72.50638924,0.0577363,0.0116065,3.097631216
1683,0.0049367,72.71781082,0.0038149,1.0337917,0.0465442,0.0181377,0.0041577,0.9967634,0.0053998,72.71781082,0.0509591,0.0163402,3.098021984
1684,-1,72.25978737,-1,-1,-1,-1,-1,-1,-1,72.25978737,-1,-1,3.098021984
