,Machines > Bridgeport Mill 3 > Spindle > X-Axial > RMS Velocity,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Temperature,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Band 1,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Damage Accumulation,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Peak Acceleration,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Peak Velocity,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > RMS Velocity,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Temperature,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Band 1,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Damage Accumulation,Machines > Bridgeport Mill 3 > Spindle > Battery Voltage,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Peak Acceleration,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Peak Velocity
1602,0.0053935,64.43998337,0.0037574,0.9626457,0.0473023,0.0148739,0.0042624,64.43998337,0.0022406,1.0470894,3.110329628,0.0512945,0.0172931
1603,0.0060351,64.43998337,0.0047119,0.9880807,0.044161,0.0126458,0.0047642,64.43998337,0.0035954,1.0133033,3.110232115,0.0483194,0.0160868
1604,0.005951,64.33001022,0.0043693,0.9753841,0.0498564,0.0148949,0.0048366,64.33001022,0.0033968,1.0220518,3.110720396,0.0494169,0.0161134
1605,0.0051324,64.25664902,0.003662,0.9945752,0.0445281,0.0153926,0.0053793,64.25664902,0.0041811,1.024186,3.110329628,0.0473588,0.0167735
1606,0.0048797,64.21998901,0.0034531,0.9910042,0.0464479,0.0181386,0.0054896,64.21998901,0.0029528,1.0575333,3.110622644,0.0464434,0.0161968
1607,0.0049253,64.00000153,0.0023153,0.9774932,0.0556349,0.0176991,0.0060555,64.00000153,0.0041374,1.0271976,3.110622644,0.0502044,0.0165481
1608,0.0060926,63.96334152,0.0093281,1.0004223,0.0456232,0.0157355,0.0051602,63.96334152,0.0049,1.0657269,3.11042738,0.051086,0.0210619
1609,0.0066495,63.78000717,0.0063098,0.9806882,0.0464842,0.0153893,0.0047062,63.78000717,0.0029266,1.0481474,3.110036612,0.0567332,0.0166465
1610,0.0060121,63.56001968,0.0039706,0.9605992,0.0481011,0.0161355,0.0049325,63.56001968,0.003537,1.0319899,3.110232115,0.0527368,0.0168669
1611,0.0055367,63.78000717,0.005197,1.0033041,0.0417101,0.0130184,0.0050238,63.78000717,0.004433,0.9946761,3.110232115,0.0466829,0.0169855
1612,0.0055451,63.37668533,0.0058455,0.9699755,0.0420111,0.0133357,0.0054384,63.37668533,0.0060888,1.0609682,3.110524893,0.0500214,0.0160658
1613,0.0055552,63.74335403,0.0073032,0.9970393,0.0457076,0.0159652,0.0053811,63.74335403,0.0037532,1.0359099,3.109352827,0.0540547,0.0156137
1614,0.0048368,63.66999283,0.0030382,1.010613,0.0491503,0.0138034,0.0042808,63.66999283,0.0041949,1.0080929,3.109841108,0.0499364,0.0158895
1615,0.0051677,63.4133419,0.0033317,1.0033876,0.042798,0.0147393,0.0045671,63.4133419,0.0036541,1.0551488,3.110720396,0.0531881,0.0173702
1616,0.0044495,63.63333282,0.0033632,1.0098403,0.0471187,0.0149057,0.005533,63.63333282,0.0046194,1.0750044,3.110329628,0.0444092,0.0142196
1617,0.0051181,63.4133419,0.0035304,1.0002761,0.0453177,0.015599,0.0050633,63.4133419,0.0040653,1.0145575,3.110622644,0.051356,0.014279
1618,0.0041977,63.33998413,0.0036003,0.9921528,0.0506991,0.016811,0.0054378,63.33998413,0.0044488,1.0354041,3.110134363,0.0525261,0.0118246
1619,0.0059962,63.33998413,0.0048417,1.0110098,0.0483321,0.0137295,0.0041159,63.33998413,0.0034439,1.0575824,3.110134363,0.0461676,0.0183866
1620,0.0048693,63.19335098,0.0024743,0.9879971,0.043308,0.0161822,0.0043956,63.19335098,0.0032615,1.0396751,3.110232115,0.0578859,0.0158972
1621,0.005529,63.4133419,0.0066227,0.9758852,0.039468,0.0231507,0.0058609,63.4133419,0.0072895,1.000529,3.110036612,0.0469077,0.0171863
1622,0.0046366,63.08333321,0.0035456,1.0064574,0.0441745,0.0161767,0.0056785,63.08333321,0.0044723,1.0686612,3.110134363,0.0445546,0.0134461
1623,0.0052396,63.23001099,0.00418,0.9908789,0.042647,0.014219,0.0049757,63.23001099,0.0057586,1.016813,3.109743595,0.0527267,0.0171849
1624,0.0053086,63.04667664,0.0045563,1.0087753,0.0462035,0.0145328,0.0042735,63.04667664,0.0024448,1.0634018,3.110036612,0.0472467,0.0161351
1625,0.0057512,62.97331543,0.0042533,1.0101953,0.049791,0.0143314,0.0052942,62.97331543,0.0025881,1.0381861,3.109450579,0.0494213,0.0168219
1626,0.0060796,62.97331543,0.0057042,0.9732958,0.0454314,0.0126642,0.0040872,62.97331543,0.0047154,1.0469113,3.109450579,0.0551369,0.0187159
1627,0.0046103,63.11998978,0.0030835,0.9929881,0.0465158,0.0132338,0.0049668,63.11998978,0.0047846,1.0501294,3.109743595,0.0475425,0.0139488
1628,0.0050541,62.86334229,0.0034291,1.010968,0.0397248,0.0210325,0.0049367,62.86334229,0.0038005,1.0405396,3.109743595,0.0476027,0.0138633
1629,0.0045813,62.90000229,0.0031324,0.9681378,0.0568202,0.0140698,0.0049379,62.90000229,0.0050864,1.0252182,3.108571291,0.0522283,0.016919
1630,0.0054176,62.82668228,0.0042844,1.0107592,0.040745,0.0117287,0.0038757,62.82668228,0.0033555,1.0556494,3.109548092,0.0493941,0.017983
1631,0.0057597,63.04667664,0.006412,0.9798738,0.0438394,0.0183806,0.0056749,63.04667664,0.0043128,1.0618637,3.109255314,0.0504811,0.0201365
1632,0.0051734,62.78998108,0.0054299,1.0027402,0.0430708,0.0152451,0.0049811,62.78998108,0.0035752,1.0179433,3.109255314,0.0446137,0.0164985
1633,0.0046772,62.93665543,0.003722,1.0103415,0.0462446,0.0132346,0.0046456,62.93665543,0.0031135,1.0636108,3.109352827,0.0523026,0.0164852
1634,0.0052912,63.01001663,0.0035953,0.9773679,0.053618,0.0135379,0.0047924,63.01001663,0.0037016,1.0066581,3.108669043,0.0458354,0.0190947
1635,0.00504,63.11998978,0.0042246,0.9935519,0.0446145,0.0174212,0.0048592,63.11998978,0.0030633,1.0247098,3.109255314,0.0547005,0.0164726
1636,0.0050848,63.08333321,0.0049522,0.9686807,0.0470447,0.0124229,0.0041918,63.08333321,0.0023957,1.0288596,3.109157562,0.0546205,0.0140904
1637,0.0046753,63.30332413,0.0024826,0.9667178,0.0435992,0.0160815,0.0052518,63.30332413,0.0045106,1.0390558,3.108962297,0.0473603,0.0172059
1638,0.0050539,63.30332413,0.0044148,1.0154995,0.0417662,0.0140997,0.0040282,63.30332413,0.0024162,0.9994451,3.108864307,0.0531631,0.0176683
1639,0.0052301,63.48665848,0.0057667,0.9897722,0.0413,0.0196743,0.0054213,63.48665848,0.0026539,1.0222453,3.109059811,0.0536651,0.0149708
1640,0.0045199,63.23001099,0.0029164,1.0183813,0.0401249,0.0132978,0.0040838,63.23001099,0.0033327,1.0449371,3.108864307,0.0458016,0.0162984
1641,0.0062538,63.37668533,0.0065443,0.9788088,0.0450535,0.0138976,0.0046461,63.37668533,0.0054337,1.0512081,3.109157562,0.0639831,0.020215
1642,0.0039991,63.37668533,0.0019767,0.9839459,0.0415904,0.0143138,0.0048003,63.37668533,0.0036517,1.0530584,3.108864307,0.0465752,0.0136939
1643,0.0053809,63.37668533,0.0036235,0.9899183,0.0414056,0.0139488,0.0048875,63.37668533,0.0038929,1.0625863,3.108571291,0.0498252,0.0172824
1644,0.0058018,64.14667587,0.0051351,0.9700172,0.0443094,0.0161016,0.0048356,64.14667587,0.0036152,1.0518817,3.108376026,0.0465343,0.0219836
1645,0.0054247,63.33998413,0.0035738,0.9966843,0.0406071,0.0139854,0.0041611,63.33998413,0.0029537,1.018524,3.108278513,0.0478406,0.0169937
1646,0.0057214,63.92668495,0.0033223,0.9976658,0.051974,0.0128826,0.0044276,63.92668495,0.0031728,1.0421397,3.108864307,0.0502121,0.0186249
1647,0.0055165,63.85332718,0.0026754,0.9562347,0.041537,0.0138198,0.0049364,63.85332718,0.0064517,1.021115,3.108376026,0.0414059,0.0188431
1648,0.0047921,63.81666718,0.0046866,0.992111,0.0465644,0.015404,0.0042014,63.81666718,0.0045483,1.044359,3.108669043,0.0489353,0.0158954
1649,0.0060398,63.88998032,0.0050118,0.9694325,0.0428319,0.0184908,0.0058703,63.88998032,0.0049076,1.0456416,3.107985497,0.0491755,0.0177512
1650,0.005614,64.07331467,0.0048815,0.9925704,0.0422691,0.0151311,0.0046102,64.07331467,0.0031588,1.0579075,3.108376026,0.0429007,0.0161575
1651,0.0058315,63.81666718,0.0051218,0.9666551,0.0543437,0.0178314,0.004857,63.81666718,0.0021778,1.0419926,3.108571291,0.0459033,0.0179675
1652,0.0054701,64.00000153,0.003935,0.9954105,0.0428465,0.0169762,0.0053493,64.00000153,0.002819,1.0319383,3.107985497,0.0429462,0.0183882
1653,0.0062551,64.0366581,0.0062116,0.9936772,0.0395979,0.0171645,0.0056979,64.0366581,0.0046859,1.0432545,3.108473778,0.0476877,0.0210282
1654,0.0048878,64.11001587,0.002746,0.9947213,0.0469435,0.0151861,0.005455,64.11001587,0.0050355,1.0386893,3.107887506,0.0546765,0.0148275
1655,0.0056993,64.11001587,0.0043033,0.9751335,0.0449956,0.0174511,0.0048572,64.11001587,0.0030471,1.0180259,3.107692242,0.0500649,0.0179896
1656,0.0051882,63.88998032,0.0039701,0.9604321,0.0460173,0.014827,0.0049069,63.88998032,0.0030158,1.024555,3.108278513,0.0443371,0.0147581
1657,0.0053841,64.25664902,0.0047532,0.9751752,0.0438455,0.0152068,0.0046327,64.25664902,0.0042474,1.0213498,3.10808301,0.0472278,0.0207164
1658,0.005515,63.92668495,0.0040044,0.9929254,0.0447112,0.0135717,0.0052339,63.92668495,0.0028437,1.0370274,3.107985497,0.0442101,0.0175624
1659,0.0047615,64.25664902,0.0041026,0.9786835,0.0413098,0.0138208,0.0045451,64.25664902,0.0037749,1.0368906,3.108278513,0.0468103,0.0188033
1660,0.0049679,64.07331467,0.0035499,1.0141839,0.0442527,0.0149637,0.0051204,64.07331467,0.0046026,1.0251073,3.107789993,0.0540094,0.0161371
1661,0.0054122,64.21998901,0.0048038,0.9821709,0.0435864,0.0115766,0.0038173,64.21998901,0.0032486,1.0588624,3.107789993,0.049765,0.0176229
1662,0.0051549,64.43998337,0.0045294,0.9640448,0.0416979,0.0140774,0.0049928,64.43998337,0.004594,1.0345061,3.107887506,0.0510587,0.0156351
1663,0.0050025,64.40332336,0.0062435,1.0136827,0.0462384,0.0168097,0.0046994,64.40332336,0.0027607,1.0506378,3.10808301,0.0523661,0.0174353
1664,0.0051503,64.62331772,0.0031484,0.9763864,0.0503755,0.0151102,0.0053317,64.62331772,0.0033998,1.025275,3.107496977,0.0424789,0.0185955
1665,0.0045115,64.58665771,0.0035101,0.9817115,0.0462907,0.0158348,0.0051101,64.58665771,0.0048733,1.0395435,3.107399225,0.0456724,0.0167973
1666,0.0046962,64.54999771,0.0030653,1.0244373,0.042519,0.0177558,0.004826,64.54999771,0.0039559,1.0427306,3.10759449,0.0465209,0.0153827
1667,0.0049674,64.80664864,0.0049629,0.9987308,0.043137,0.0143977,0.0040965,64.80664864,0.0030749,1.0129549,3.107496977,0.0436067,0.0148868
1668,0.0044269,64.76999207,0.0031239,0.9850318,0.0450544,0.0145136,0.0049095,64.76999207,0.0035415,1.0342041,3.107985497,0.0444474,0.0129621
1669,0.0050653,64.80664864,0.0057582,1.0066244,0.0431632,0.0136984,0.0044439,64.80664864,0.0037587,1.0228234,3.107496977,0.054728,0.0181971
1670,0.0050427,64.88000984,0.0032453,0.9725649,0.0391673,0.0149678,0.004333,64.88000984,0.0041293,1.0412958,3.10759449,0.0438157,0.0168711
1671,0.0052108,64.91666641,0.0025816,0.9707481,0.0431977,0.0122449,0.0039668,64.91666641,0.0037382,1.0518043,3.107399225,0.0458024,0.016638
1672,0.004688,65.10000076,0.0035057,1.0090259,0.0429926,0.0153433,0.0045914,65.10000076,0.0037878,1.0337319,3.108278513,0.0550646,0.0153712
1673,0.0052567,64.69667549,0.0037787,0.9971646,0.0469363,0.0152316,0.0047743,64.69667549,0.0030294,1.0848264,3.10759449,0.0497753,0.0173308
1674,0.0053601,64.91666641,0.0043874,0.9924869,0.0401409,0.0161985,0.0046132,64.91666641,0.0026485,1.0010503,3.107692242,0.0531165,0.0183292
1675,0.0058957,64.76999207,0.005214,0.9888951,0.0447178,0.0190613,0.0051337,64.76999207,0.001769,1.0149162,3.107789993,0.0467593,0.0185272
1676,0.0052748,64.95332642,0.0052279,0.9675531,0.0415989,0.0134685,0.0040726,64.95332642,0.0025547,1.014284,3.10808301,0.0476275,0.0161809
1677,0.0053984,64.98998299,0.0046567,0.9673442,0.0541102,0.0162844,0.0041246,64.98998299,0.0017282,1.0207847,3.107399225,0.0431125,0.0186797
1678,0.0050562,64.95332642,0.0041919,0.9967261,0.0444671,0.0142154,0.0045829,64.95332642,0.0021469,1.034217,3.107496977,0.0457829,0.0144051
1679,0.005835,65.21001854,0.0045322,0.9906283,0.0518076,0.0141319,0.0046593,65.21001854,0.0024517,1.0371332,3.107106209,0.0524784,0.019382
1680,0.0048341,65.31999168,0.0034237,0.9777229,0.0458076,0.0147858,0.0053034,65.31999168,0.0043842,1.0473758,3.107399225,0.0432198,0.017508
1681,0.0050975,65.31999168,0.0033726,0.9760523,0.0477475,0.0144735,0.004279,65.31999168,0.0022713,1.0625424,3.107106209,0.0512426,0.0174355
1682,0.0048251,65.31999168,0.0040341,0.9995034,0.0430352,0.0168175,0.0046676,65.31999168,0.0029852,1.0284699,3.10759449,0.0437008,0.0144344
1683,0.0047823,65.57668381,0.0033376,0.9780779,0.0443678,0.0131848,0.0043426,65.57668381,0.0024844,1.0110762,3.107399225,0.0517131,0.0167157
1684,0.0041074,65.65000038,0.0032522,0.9633974,0.0438082,0.0172429,0.0050051,65.65000038,0.0032878,1.0278892,3.10720396,0.0416059,0.0116727
1685,0.0053882,65.21001854,0.0076857,0.9876421,0.0527318,0.0157142,0.0044853,65.21001854,0.0033172,1.0812858,3.106910706,0.0465803,0.0134884
1686,0.0052037,65.24667511,0.0047454,1.0016752,0.0448086,0.0206186,0.0057381,65.24667511,0.0045311,1.0272234,3.10720396,0.0519851,0.0164797
1687,0.0052299,65.35664825,0.0044004,0.9904613,0.0420104,0.0137752,0.0044511,65.35664825,0.0030639,1.049941,3.107399225,0.0466932,0.0193641
1688,0.0055317,65.31999168,0.0039285,0.980187,0.0454087,0.0147209,0.0047411,65.31999168,0.0031633,1.04559,3.10720396,0.0454548,0.0174125
1689,0.0045556,65.65000038,0.0038881,0.9957655,0.0433067,0.0147434,0.0045862,65.65000038,0.0035328,1.0310118,3.107301712,0.0478909,0.0137009
1690,0.0063193,65.46666603,0.0056653,0.9698293,0.0408921,0.0133529,0.0044199,65.46666603,0.0019646,1.0554249,3.107008696,0.0538939,0.0209567
1691,0.0062983,65.24667511,0.005807,0.9822962,0.0412502,0.0153213,0.0046606,65.24667511,0.0042147,1.0341138,3.107887506,0.0516344,0.0228083
1692,0.0052606,65.46666603,0.0030681,0.9822544,0.0429393,0.0148812,0.0046101,65.46666603,0.0061061,1.0313886,3.10720396,0.0480836,0.0159917
1693,0.0067841,65.28333511,0.0046584,0.9555874,0.041184,0.0170205,0.0055676,65.28333511,0.0049355,1.0337654,3.106715441,0.0501453,0.0245367
1694,0.0354255,65.46666603,0.0135299,14.0522598,0.7386315,0.1062651,0.0352144,65.46666603,0.03751,8.7377577,3.107008696,1.449607,0.1457763
1695,0.0058283,66.01666565,0.0026664,0.9897722,0.0458001,0.021362,0.005364,66.01666565,0.0030445,1.0575772,3.106715441,0.0493137,0.0188917
1696,0.0589255,66.2,0.0173628,24.5456853,1.7349845,0.1142467,0.0318059,66.2,0.0261543,29.8015279,3.106813192,2.3121226,0.2366114
1697,0.004865,66.67668304,0.0021128,1.0108636,-1,-1,-1,66.67668304,-1,-1,3.106617689,0.0494238,0.015765
1698,0.0050877,67.41002045,0.0036051,0.9995034,0.0388733,0.0135709,0.0042224,67.41002045,0.004618,1.0412313,3.106617689,0.0522112,0.0158568
1699,0.0638509,67.96001663,0.0162363,22.3156218,1.2975682,0.1216015,0.0312546,67.96001663,0.0250865,25.797879,3.106813192,1.278577,0.216493
1700,0.004641,68.06998978,0.0044011,0.9780779,0.0456086,0.0153533,0.0060328,68.06998978,0.0045673,1.036968,3.106715441,0.0480942,0.0159264
1701,0.0057097,68.18001099,0.0045887,1.014873,0.0479231,0.0151027,0.0051589,68.18001099,0.0042373,1.0389887,3.106324911,0.053982,0.0201782
1702,0.0053516,68.21666756,0.0039616,1.0212631,0.0443435,0.0122047,0.0045403,68.21666756,0.0030288,1.0301163,3.106910706,0.0492787,0.0155773
1703,0.0054254,68.06998978,0.0044017,0.9628963,0.0514172,0.0147426,0.0052142,68.06998978,0.0035227,1.0702095,3.106324911,0.0462694,0.0157695
1704,0.0053986,68.3633419,0.0039541,0.9996287,0.0402265,0.0127746,0.0045829,68.3633419,0.0033203,1.0406429,3.107008696,0.0515795,0.0155392
1705,0.0058509,68.51001968,0.0051512,0.9953896,0.0476894,0.0143194,0.0042188,68.51001968,0.0026805,1.0511281,3.106324911,0.0505239,0.0142332
1706,0.0043044,67.92331543,0.0030188,1.0113021,0.0506718,0.01343,0.0045189,67.92331543,0.0051452,1.0687747,3.10622716,0.0574625,0.0208265
1707,0.004245,67.88665543,0.0026681,0.9738387,0.0461021,0.0195301,0.0051484,67.88665543,0.0041806,1.0425474,3.106715441,0.0466682,0.0158298
1708,0.0054544,67.77668228,0.0036104,1.0248967,0.0457066,0.0161839,0.0049502,67.77668228,0.003003,1.0653605,3.106520176,0.0450791,0.01721
1709,0.0050007,67.88665543,0.0049908,0.9704975,0.0501242,0.0143198,0.0045466,67.88665543,0.0052361,1.0458378,3.106129408,0.0536588,0.0165504
1710,0.0046645,67.88665543,0.0031948,0.9896469,0.0473116,0.0127578,0.0044404,67.88665543,0.0032981,1.0774845,3.106031895,0.0542191,0.0156642
1711,0.0050213,68.14335098,0.004099,1.0064365,0.0426184,0.0170996,0.00577,68.14335098,0.0046369,1.0464468,3.106715441,0.0503521,0.0184713
1712,0.0044861,68.03333321,0.0034172,1.0119703,0.0425459,0.0129932,0.0041166,68.03333321,0.0024778,1.0456855,3.106813192,0.0563605,0.0135945
1713,0.0050821,67.85000229,0.0068938,1.0032205,0.0427445,0.0160153,0.0050601,67.85000229,0.0039173,1.0550249,3.106520176,0.0448897,0.0178933
1714,0.0053262,67.96001663,0.0039904,0.9773261,0.043072,0.0146257,0.0048166,67.96001663,0.0022748,1.0553398,3.106324911,0.0452979,0.0166949
1715,0.0047135,67.59335136,0.0038989,0.9899392,-1,-1,-1,67.59335136,-1,-1,3.106617689,0.0481997,0.0153983
1716,0.0055614,67.55664673,0.0056557,1.0027611,0.0466691,0.0143871,0.0045583,67.55664673,0.0033666,1.0531307,3.107008696,0.0511686,0.0170473
1717,0.0054871,67.55664673,0.0054466,0.9877883,0.046741,0.0116273,0.0041682,67.55664673,0.0027191,1.0397242,3.106617689,0.045111,0.0155361
1718,0.0053487,67.51999359,0.0042213,0.9977702,0.0456826,0.0159553,0.0048522,67.51999359,0.0032342,1.0205653,3.106910706,0.0460345,0.0176724
1719,0.0046415,67.41002045,0.0043376,1.0042647,0.0422658,0.018888,0.0051089,67.41002045,0.0040523,1.0364906,3.107106209,0.0443311,0.0146582
1720,0.0057512,67.41002045,0.0051888,0.9815653,0.0457117,0.0169693,0.0052734,67.41002045,0.0042096,1.0162324,3.106520176,0.0449211,0.0178024
1721,0.004745,67.26334267,0.0024005,0.974507,0.043299,0.0134627,0.0050197,67.26334267,0.0040592,0.9982838,3.107008696,0.0435072,0.0153177
1722,0.0053447,67.00665054,0.0040494,1.0065618,0.0476937,0.0166387,0.0047552,67.00665054,0.0034212,1.0392209,3.107496977,0.0470046,0.0158965
1723,0.0052844,67.08000832,0.0041491,1.00652,0.0409311,0.0154316,0.0046659,67.08000832,0.0031665,1.0265008,3.106422424,0.0484517,0.0169401
1724,0.0046599,66.96999054,0.0047376,0.9967261,0.0517008,0.01342,0.0049079,66.96999054,0.0037777,1.0348493,3.106910706,0.0460189,0.0195646
1725,0.0056694,66.63998184,0.0053826,0.9831524,0.0509508,0.0166375,0.0046517,66.63998184,0.0044858,1.0555307,3.106520176,0.0482137,0.0152164
1726,0.0044176,66.49335213,0.0036367,0.9870365,0.0491177,0.0135002,0.0045807,66.49335213,0.0034498,1.0256415,3.106715441,0.0473996,0.0135166
1727,0.0045714,66.60332527,0.0040391,0.9883521,0.0426723,0.0145786,0.0045487,66.60332527,0.0029953,1.0302892,3.106715441,0.0475761,0.01315
1728,0.0045392,66.31001778,0.0032654,0.9767205,0.0458526,0.014813,0.0050048,66.31001778,0.0021356,1.0381164,3.106813192,0.0420207,0.0136535
1729,0.0051432,66.2,0.0046214,0.9969558,0.0474091,0.0139647,0.0050311,66.2,0.0044612,1.0639308,3.106324911,0.053223,0.0170164
1730,0.0046927,65.98000908,0.0041664,0.9488005,0.0444427,0.0137496,0.0048126,65.98000908,0.0038603,1.0414868,3.107008696,0.0515241,0.0166579
1731,0.0047002,65.90665131,0.0033133,0.9855747,0.0423247,0.012111,0.00362,65.90665131,0.0021221,1.0174711,3.106031895,0.044138,0.0154965
1732,0.0053476,65.79667816,0.0039666,0.9910042,0.0456709,0.015374,0.0049503,65.79667816,0.0030709,1.0638353,3.106715441,0.0426401,0.017025
1733,0.0059076,65.94335251,0.0068062,1.0011114,0.048066,0.0166051,0.0047417,65.94335251,0.0040703,1.0539462,3.106617689,0.0468312,0.019308
1734,0.0048321,65.46666603,0.0036522,0.9841756,0.0522887,0.0163468,0.0047538,65.46666603,0.0030176,1.0084,3.106422424,0.0509935,0.014297
1735,0.0041443,65.24667511,0.0041634,0.9635645,0.0467223,0.0163991,0.0046394,65.24667511,0.0037115,1.0279125,3.106910706,0.0433879,0.0115853
1736,0.0041849,65.06334076,0.0025049,0.9935101,0.0432562,0.013814,0.0041206,65.06334076,0.0027721,1.0455977,3.107008696,0.0472225,0.0153525
1737,0.0051906,65.35664825,0.0025634,0.9724396,0.0489102,0.0140069,0.0049758,65.35664825,0.0045657,1.041288,3.106520176,0.0482124,0.0149722
1738,0.0046705,65.39334946,0.0042756,0.9701634,0.0414681,0.0160537,0.0047617,65.39334946,0.004925,1.0115614,3.106031895,0.0437763,0.0149788
1739,0.0059383,64.91666641,0.0050529,1.009005,0.0443677,0.0138072,0.0051265,64.91666641,0.0051338,1.0473062,3.106520176,0.04508,0.0159136
1740,0.0052322,64.98998299,0.0039899,0.9655066,0.046307,0.0209785,0.0058916,64.98998299,0.0056318,1.0454042,3.106324911,0.0514173,0.0177801
1741,0.0045471,64.80664864,0.0036106,1.0013411,0.0435119,0.0122861,0.0041491,64.80664864,0.003328,1.0467255,3.106422424,0.0477475,0.0134593
1742,0.0046521,64.69667549,0.0031909,1.0000882,0.0494829,0.0158766,0.0047691,64.69667549,0.004232,1.0568572,3.107008696,0.0409529,0.0140627
1743,0.0048113,64.69667549,0.0037645,0.9889995,0.0457176,0.0164805,0.0048662,64.69667549,0.0028631,1.0359641,3.106422424,0.047847,0.0146358
1744,0.0046077,64.51334457,0.0035125,0.9757808,0.047852,0.0138294,0.004367,64.51334457,0.0033249,1.0157575,3.106422424,0.0430794,0.0133547
1745,0.0054017,64.33001022,0.0036598,0.9984802,0.043704,0.0131998,0.0046902,64.33001022,0.0036811,1.0476442,3.106422424,0.0428214,0.0167498
1746,0.0047565,64.14667587,0.0029678,0.991401,0.043255,0.016789,0.0050098,64.14667587,0.0031973,1.0167459,3.106715441,0.0510354,0.0143484
1747,0.0047688,64.36666679,0.002999,0.9897095,0.049099,0.0143828,0.0047426,64.36666679,0.0041724,1.0405887,3.106129408,0.0482465,0.0153223
1748,0.0054023,64.33001022,0.0033209,0.9877883,0.044448,0.0182317,0.0051101,64.33001022,0.0018762,1.0128362,3.105640888,0.049602,0.0190501
1749,0.0054914,64.07331467,0.0047958,0.9906283,0.0461395,0.0176032,0.0059187,64.07331467,0.0030668,1.0047768,3.10622716,0.0444852,0.0168044
1750,0.0049326,63.81666718,0.0033609,1.0099239,0.0437965,0.0123876,0.0043789,63.81666718,0.0045988,1.0537888,3.106324911,0.0476317,0.0170268
1751,0.0053118,64.00000153,0.0029246,0.9782032,0.044619,0.0132059,0.0044352,64.00000153,0.0024721,1.0249782,3.106129408,0.0477697,0.0151772
1752,0.005641,63.4133419,0.0045392,0.9745487,0.044158,0.0152606,0.0043329,63.4133419,0.0036465,1.0308828,3.10622716,0.0460483,0.0165353
1753,0.0048386,63.74335403,0.0032885,0.9685554,0.0441547,0.0134342,0.0043041,63.74335403,0.0019868,1.0403229,3.105543375,0.0452424,0.0179676
1754,0.0047079,63.59667625,0.0023415,0.9718758,0.0414141,0.0159323,0.005441,63.59667625,0.0037303,1.0186763,3.105933905,0.0463689,0.0150004
1755,0.0050609,63.52331505,0.0053348,0.9856374,0.04029,0.0174465,0.0052264,63.52331505,0.0023677,1.0446739,3.105836391,0.0509783,0.0161596
1756,0.0050885,63.30332413,0.0051399,0.9891874,0.0453828,0.0158503,0.0046924,63.30332413,0.0031856,1.0669579,3.105836391,0.0448407,0.0177964
1757,0.0052805,63.33998413,0.0027004,0.9840503,0.0447841,0.0142616,0.0048249,63.33998413,0.0038999,1.0412855,3.105445623,0.0556996,0.0195755
1758,0.0042937,62.93665543,0.0038825,0.9994199,0.0414723,0.0112513,0.0041575,62.93665543,0.0038311,1.0131717,3.105933905,0.0432714,0.0123339
1759,0.0041949,63.11998978,0.0044386,0.9842591,0.0482585,0.0150622,0.0048752,63.11998978,0.0031078,1.0393241,3.105543375,0.0472707,0.0133071
1760,0.0054867,63.15664978,0.0065185,0.9677828,0.0438648,0.011211,0.004213,63.15664978,0.0037063,1.0927646,3.105250359,0.0502022,0.0155136
1761,0.0044897,62.75332451,0.0031145,0.9956819,0.0419847,0.014646,0.0042204,62.75332451,0.0025548,1.0456107,3.105640888,0.0433773,0.0136892
1762,0.0039662,62.64335136,0.0026158,1.0019049,0.0459255,0.0125622,0.0043802,62.64335136,0.0020831,1.0393422,3.105055094,0.0442323,0.0114535
1763,0.0052798,62.46002045,0.003605,0.9970184,0.0497819,0.013916,0.0046171,62.46002045,0.0029751,1.0526197,3.105543375,0.0484022,0.0158043
1764,0.0058693,62.53333359,0.0055589,0.9882477,0.0460479,0.0136605,0.0045633,62.53333359,0.003165,1.0703334,3.105836391,0.0421288,0.015653
1765,0.005105,62.31334267,0.0049875,1.013641,0.0451614,0.0140571,0.0053044,62.31334267,0.0044904,1.0163227,3.10573864,0.0453124,0.0168756
1766,0.0052004,62.49667358,0.0042446,0.988561,0.0419481,0.0159154,0.0049065,62.49667358,0.0025111,1.0512004,3.105250359,0.0456814,0.0164608
1767,0.0050505,62.2766861,0.0036312,0.985888,0.0428852,0.0166993,0.0049695,62.2766861,0.0038069,1.0696083,3.105445623,0.0501135,0.017253
1768,0.0051957,62.46002045,0.0041273,0.9906075,0.045491,0.0156732,0.0044829,62.46002045,0.0025203,1.0534094,3.104859591,0.0419194,0.0170291
1769,0.0050931,62.23998489,0.0040878,0.9867024,0.0416698,0.0113884,0.0040745,62.23998489,0.0033763,1.0395048,3.10573864,0.0519939,0.0158594
1770,0.0048917,62.42331581,0.0031666,0.9475058,0.0493463,0.0132229,0.0048137,62.42331581,0.0027851,1.0527075,3.105055094,0.0504875,0.0130353
