,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Band 1,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Damage Accumulation,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Peak Acceleration,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Peak Velocity,Machines > Bridgeport Mill 2 > Spindle > X-Axial > RMS Velocity,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Temperature,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Band 1,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Damage Accumulation,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Peak Acceleration,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Peak Velocity,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > RMS Velocity,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Temperature,Machines > Bridgeport Mill 2 > Spindle > Battery Voltage
1670,0.0038947,1.0463897,0.0545107,0.0110181,0.0042808,68.94803429,0.0030598,0.9936354,0.0474471,0.0137698,0.0054953,68.94803429,3.100464106
1671,0.0308256,6.4063062,0.5573107,0.0552476,0.0139646,69.44128265,0.0052122,7.8135786,0.3977273,0.0644606,0.027228,69.44128265,3.100366354
1672,0.0035278,0.9686838,0.0403367,0.0095334,0.0029991,69.82881851,0.0030202,1.0239702,0.0451124,0.0108056,0.0033006,69.82881851,3.100366354
1673,0.0110005,0.8397054,0.0598261,0.0461114,0.0137394,70.18112946,0.0045989,0.82956,0.052607,0.0234827,0.0097563,70.18112946,3.10065937
1674,0.0023466,1.0144093,0.0411361,0.0097701,0.0035893,70.92097969,0.0027031,0.9982522,0.0457627,0.0088239,0.0032822,70.92097969,3.100073099
1675,0.00162,1.0086462,0.0433503,0.0082966,0.0028874,71.23806915,0.0016719,0.97359,0.0437893,0.0104609,0.0031201,71.23806915,3.100073099
1676,0.0023569,1.0177959,0.0409905,0.0093423,0.0032913,71.66087112,0.002625,1.0235939,0.0457554,0.0096239,0.0029812,71.66087112,3.099780083
1677,0.0025471,1.0437913,0.0457179,0.010835,0.0034184,71.41422806,0.0036034,0.9633792,0.0420618,0.0097537,0.0029602,71.41422806,3.09968257
1678,0.0020914,1.0062872,0.049765,0.011074,0.0032443,71.30856018,0.0029226,0.9970558,0.0416879,0.0080845,0.002483,71.30856018,3.100268602
1679,0.0020683,1.0221927,0.0480602,0.010293,0.0034393,71.30856018,0.0022278,0.9844299,0.0405021,0.0077882,0.0028624,71.30856018,3.100268602
1680,0.0038288,0.9626404,0.0456522,0.0120567,0.0035317,71.09713516,0.0022534,0.9895634,0.0379341,0.0134742,0.0038172,71.09713516,3.100952387
1681,0.0034658,0.9672649,0.0461126,0.0080291,0.0031678,71.0266922,0.0031261,0.9919729,0.0457085,0.0099795,0.0032401,71.0266922,3.100171089
1682,0.0021937,1.0450759,0.0536748,0.0098891,0.003414,70.78009033,0.0022262,1.0007347,0.0464836,0.0075714,0.0031123,70.78009033,3.100073099
1683,0.0029955,1.0179069,0.0448687,0.008592,0.0032231,70.42777596,0.0019476,1.0540186,0.0461104,0.0095684,0.0033031,70.42777596,3.100366354
1684,0.0034514,0.9946792,0.04767,0.0118474,0.003655,69.68788452,0.0034238,0.9838009,0.0413898,0.0089379,0.003456,69.68788452,3.100854635
1685,0.0027543,1.0710421,0.04493,0.009802,0.0032466,69.58221664,0.0019455,1.0130629,0.0474599,0.0091596,0.0029867,69.58221664,3.100854635
1686,0.0024884,0.9600421,0.0511752,0.0080895,0.0031404,69.26512375,0.0022391,1.0127765,0.0416246,0.0091685,0.0030216,69.26512375,3.100561619
1687,0.0028015,1.0157289,0.0484131,0.010933,0.003281,68.8071003,0.0030623,1.0042506,0.0404844,0.0085064,0.0030639,68.8071003,3.100561619
1688,0.0024416,0.9983052,0.053026,0.0092085,0.0034262,68.56049843,0.0029884,1.0206789,0.0418984,0.0079059,0.0026496,68.56049843,3.10114789
1689,0.0025902,1.0196177,0.0472672,0.0087027,0.0026828,68.41956444,0.0027374,1.0282556,0.045641,0.0090057,0.0029297,68.41956444,3.1010499
1690,0.0017151,0.971907,0.0448767,0.0084086,0.0029004,68.45478592,0.0018086,1.0220887,0.0516666,0.0119999,0.0030685,68.45478592,3.101245403
1691,0.0030764,1.0329599,0.0419917,0.0107666,0.0032785,68.03202858,0.0029331,1.0450041,0.0464678,0.0099259,0.0032045,68.03202858,3.100854635
1692,0.0027132,1.023705,0.0509642,0.0106226,0.0033304,67.82064819,0.0041531,1.0280309,0.0532401,0.0098021,0.0037177,67.82064819,3.100561619
1693,0.0043122,0.9960514,0.0465905,0.0151165,0.0045601,67.85587311,0.0054474,1.0044416,0.043765,0.0127351,0.0042122,67.85587311,3.100756884
1694,0.0017055,1.0474757,0.044856,0.0088787,0.0028758,67.53878021,0.0029954,0.9798468,0.0410187,0.0085137,0.0026632,67.53878021,3.10065937
1695,0.0020271,1.0296842,0.0449313,0.0089636,0.00299,67.7501606,0.0030157,0.9904452,0.0556504,0.0072079,0.0027253,67.7501606,3.100952387
1696,0.0019922,0.9653964,0.042036,0.0085606,0.002811,68.24340897,0.002424,0.9981567,0.0452299,0.0096984,0.0029646,68.24340897,3.100756884
1697,0.0033497,1.0545118,0.0478504,0.007806,0.0026979,67.9968071,0.0021247,1.0142424,0.0426064,0.0092243,0.0030259,67.9968071,3.100561619
1698,0.0032164,1.0278975,0.0424498,0.0089843,0.0031747,68.87758789,0.0022473,0.9903947,0.0438959,0.0119307,0.0031963,68.87758789,3.1010499
1699,0.0021079,1.0502084,0.047748,0.0106289,0.0034746,68.94803429,0.0030546,1.0275816,0.0488917,0.0126836,0.0032968,68.94803429,3.100756884
1700,0.0018104,1.0638133,0.0441639,0.0089381,0.0033077,69.26512375,0.001772,1.0081428,0.0411729,0.008951,0.00246,69.26512375,3.100561619
1701,0.001558,1.0335847,0.0451646,0.0108079,0.0028631,69.30034866,0.001973,1.0000382,0.0451953,0.0092848,0.0028843,69.30034866,3.100952387
1702,0.0015402,1.0453036,0.0440279,0.0114688,0.003548,69.22990227,0.0017747,1.0174887,0.0442721,0.0093471,0.0028784,69.22990227,3.100756884
1703,0.0105523,9.7365401,0.7049838,0.0655177,0.0160335,69.30034866,0.0091265,9.6724389,0.7076246,0.0521691,0.0144247,69.30034866,3.100561619
1704,0.0022035,0.9749958,0.0380865,0.0111594,0.0035317,69.19468079,0.0036162,0.9894792,0.0452579,0.0103466,0.0034931,69.19468079,3.100561619
1705,0.0035009,0.9876548,0.0432458,0.0124436,0.0033427,69.19468079,0.0023214,1.0091145,0.0407796,0.0103058,0.0036854,69.19468079,3.100464106
1706,0.003098,0.9941946,0.0434976,0.0127362,0.0032786,68.94803429,0.0031922,0.9951855,0.0438855,0.011101,0.0033826,68.94803429,3.101245403
1707,0.0035296,1.0354707,0.0486316,0.0118108,0.0036149,68.98325577,0.003396,0.9542692,0.0403412,0.009926,0.0031729,68.98325577,3.10114789
1708,0.0033123,0.9800407,0.0498039,0.0093002,0.0026731,69.22990227,0.0022367,1.0058962,0.0536697,0.010002,0.0036477,69.22990227,3.100268602
1709,0.0032528,1.0246159,0.0430764,0.0110553,0.0033454,69.0537468,0.0027572,1.0392191,0.0435231,0.0093335,0.0030002,69.0537468,3.1010499
1710,0.0029765,1.0137728,0.0410259,0.0088254,0.0025866,69.26512375,0.0018561,1.0288285,0.0415707,0.010672,0.0031146,69.26512375,3.100366354
1711,0.0018694,1.0588034,0.0506962,0.0103853,0.0030241,69.12418976,0.0021791,1.0159049,0.0396132,0.0096509,0.0031895,69.12418976,3.100854635
1712,0.0027008,1.0106314,0.0472336,0.0083044,0.0032501,68.98325577,0.0025469,0.9972637,0.0541553,0.0084247,0.0031597,68.98325577,3.10065937
1713,0.0015856,1.0073499,0.0391361,0.0106362,0.0037473,69.08896828,0.0032311,0.998078,0.0474558,0.0103784,0.0031346,69.08896828,3.100756884
1714,0.0018252,0.9881161,0.0490806,0.0105863,0.0035531,68.98325577,0.0023191,0.9734047,0.0398862,0.0081462,0.002614,68.98325577,3.100464106
1715,0.0024124,1.0031341,0.0465189,0.0086553,0.0034833,68.91281281,0.0036409,0.9903778,0.0439808,0.008765,0.0031622,68.91281281,3.100756884
1716,0.002444,1.0168558,0.0485713,0.010359,0.0030553,68.77187881,0.0025451,0.9763197,0.0382916,0.0090304,0.0030185,68.77187881,3.10114789
1717,0.0037438,0.9861017,0.0497003,0.0099746,0.0033364,68.52527695,0.0024942,0.9604979,0.0496158,0.0100338,0.0033929,68.52527695,3.100756884
1718,0.0036006,0.9908897,0.0444758,0.0120591,0.0034377,68.13774109,0.0022849,0.9821328,0.0460642,0.0108408,0.0036657,68.13774109,3.10114789
1719,0.0027946,1.003537,0.0461591,0.0089244,0.0034472,68.38434296,0.0024957,1.0109792,0.0443752,0.0071267,0.0023403,68.38434296,3.101343155
1720,0.0011769,1.0182747,0.0491653,0.0092809,0.0026811,67.85587311,0.0016012,0.9930737,0.0587065,0.0100767,0.0024181,67.85587311,3.10153842
1721,0.0035599,0.9833573,0.0426043,0.0088624,0.0029726,68.17296257,0.0028407,1.0097885,0.0419385,0.0087052,0.0028352,68.17296257,3.1010499
1722,0.0036286,1.0279033,0.0460312,0.0096049,0.0031051,67.78542671,0.0018321,0.9851994,0.0410889,0.0134614,0.0031096,67.78542671,3.1010499
1723,0.0034839,0.9927523,0.0495418,0.0105292,0.0038262,67.6797142,0.004011,1.0148321,0.0398235,0.012593,0.0035754,67.6797142,3.100952387
1724,0.0022157,0.9979549,0.0504815,0.0103727,0.002911,67.36262474,0.0026156,1.0061265,0.0429452,0.0107688,0.003227,67.36262474,3.101343155
1725,0.0016611,0.9975053,0.0514791,0.0089029,0.0027431,67.46833725,0.0011211,0.9847163,0.0438634,0.0088317,0.0029752,67.46833725,3.10114789
1726,0.0021659,0.9869892,0.0390855,0.0084422,0.0029368,67.25695686,0.0022969,0.9715232,0.0441402,0.0117265,0.003592,67.25695686,3.101440907
1727,0.0025046,1.0009269,0.0469991,0.0102723,0.0032216,67.29217834,0.0032174,0.9737922,0.0412493,0.0100086,0.0032704,67.29217834,3.100854635
1728,0.0029002,0.9913743,0.0441669,0.0122769,0.0037623,66.83415489,0.0025124,0.9641037,0.04601,0.0127431,0.003585,66.83415489,3.1010499
1729,0.0021876,0.9812086,0.0403427,0.0092452,0.0031628,66.90464249,0.0039326,0.973927,0.0395267,0.010062,0.0029526,66.90464249,3.101245403
1730,0.0014581,1.0556737,0.0449719,0.0103262,0.0034634,66.62277451,0.0035589,0.9442212,0.0454022,0.0083842,0.0023248,66.62277451,3.101343155
1731,0.0017629,0.963201,0.0402726,0.0076455,0.0029248,66.27046356,0.0033245,1.0191625,0.0502031,0.0124483,0.0036849,66.27046356,3.100854635
1732,0.0023848,1.0180295,0.0474532,0.0096949,0.0033049,66.27046356,0.0024413,1.0426508,0.0409565,0.0082235,0.002623,66.27046356,3.100952387
1733,0.0024353,1.0218774,0.0419984,0.0093409,0.0027319,66.16475105,0.002445,1.0055199,0.0389614,0.0090993,0.003265,66.16475105,3.100952387
1734,0.0018279,1.0195943,0.0452542,0.0084934,0.0029824,65.77721519,0.0014573,0.9531964,0.0417802,0.0071606,0.0025535,65.77721519,3.100756884
1735,0.0044641,0.9806947,0.0511073,0.0126103,0.0036391,65.98859558,0.0030429,0.9668109,0.042481,0.0103506,0.0035527,65.98859558,3.101343155
1736,0.0027376,1.0024918,0.044751,0.0078499,0.0028168,65.53061333,0.0018896,0.9900914,0.0484188,0.0082445,0.0029101,65.53061333,3.10065937
1737,0.0020487,0.9368669,0.0450959,0.0089447,0.0034843,65.56583481,0.0029971,1.0313952,0.0478988,0.0074716,0.0026607,65.56583481,3.100854635
1738,0.002125,1.0132882,0.0414862,0.0107549,0.0034003,65.67154732,0.002168,1.0510924,0.0455067,0.010108,0.0028473,65.67154732,3.100171089
1739,0.0031656,0.9720354,0.0490824,0.0104933,0.003421,65.35445786,0.0029654,0.9960842,0.0394499,0.0086783,0.0027928,65.35445786,3.100854635
1740,0.0022925,1.0056858,0.0436607,0.0108884,0.0033399,65.07258987,0.0025317,0.9794705,0.0416888,0.0125769,0.003135,65.07258987,3.101245403
1741,0.0020522,0.9611223,0.0379848,0.0094919,0.0032624,65.03736496,0.0031513,0.9801838,0.040376,0.009206,0.0027784,65.03736496,3.101245403
1742,0.0026376,1.0482465,0.0455491,0.0085624,0.0029269,64.89643097,0.0025355,1.0128495,0.0392938,0.0094447,0.0030584,64.89643097,3.100561619
1743,0.0036203,1.0154545,0.0465498,0.0069695,0.0026862,64.54412003,0.0023458,1.0061265,0.0441544,0.0094994,0.0033278,64.54412003,3.10065937
1744,0.0024109,1.0695765,0.0405061,0.0113912,0.0033518,64.7202755,0.0018279,1.0192636,0.0541815,0.0103534,0.0032896,64.7202755,3.100464106
1745,0.0018115,0.9828026,0.0466185,0.0090809,0.0030305,64.29751816,0.0021344,0.9722533,0.0428843,0.0084922,0.0030928,64.29751816,3.100268602
1746,0.0019417,1.0333453,0.046206,0.0115911,0.0035004,64.22702713,0.0023808,0.9566955,0.0466828,0.008434,0.0025694,64.22702713,3.10065937
1747,0.0013026,1.0060186,0.0453055,0.0096701,0.0030455,64.26229324,0.0032279,0.9840255,0.0438625,0.0115563,0.0030643,64.26229324,3.100464106
1748,0.00311,0.9745345,0.049566,0.0083154,0.0028548,64.12135925,0.0019612,0.9706414,0.0452752,0.0099545,0.0029086,64.12135925,3.100366354
1749,0.002057,1.013078,0.048704,0.0152378,0.0035712,63.94520378,0.0050819,1.041022,0.0452845,0.0085658,0.0032201,63.94520378,3.100756884
1750,0.0026276,1.0107249,0.0482103,0.0090596,0.0032488,64.12135925,0.0029316,1.0309403,0.0516319,0.0116289,0.0032456,64.12135925,3.100854635
1751,0.002888,1.0439373,0.0588338,0.008107,0.0027189,64.15658417,0.0030977,1.0127428,0.0455959,0.009845,0.0031349,64.15658417,3.100366354
1752,0.002311,0.9961273,0.0396107,0.0084412,0.0028833,63.87471619,0.002322,1.0138212,0.0485674,0.0108554,0.0032909,63.87471619,3.100366354
1753,0.0009951,1.006731,0.0444951,0.0077414,0.0029328,63.73382339,0.0019947,0.9849073,0.046387,0.0075079,0.0026316,63.73382339,3.100073099
1754,0.0012381,0.9559431,0.0432288,0.0113958,0.0034483,63.5928894,0.0029572,1.0077834,0.0452995,0.0088874,0.0025763,63.5928894,3.100561619
1755,0.0031558,1.0053997,0.0446535,0.0125147,0.003518,63.45195541,0.0020863,0.9697427,0.0432246,0.0096664,0.0031809,63.45195541,3.100171089
1756,0.0031542,0.9883088,0.0494694,0.0082871,0.0029547,63.38151245,0.0017707,1.0404491,0.0448691,0.0098351,0.0034275,63.38151245,3.100366354
1757,0.0024018,1.0242422,0.0395828,0.0097245,0.0033277,63.27579994,0.004022,1.0087719,0.0451444,0.0093613,0.0032866,63.27579994,3.100366354
1758,0.0018965,1.0063806,0.0498122,0.0100064,0.0032656,63.48718033,0.0027137,0.9790774,0.0424056,0.0075165,0.0025205,63.48718033,3.100561619
1759,0.0029727,1.0139889,0.0454848,0.0087818,0.0034067,62.74733009,0.0026987,0.9830033,0.0443022,0.0079838,0.0030965,62.74733009,3.100268602
1760,0.0024455,0.9710019,0.0520641,0.0086586,0.0033059,62.81777649,0.0016043,1.0321703,0.0444952,0.0095482,0.0026024,62.81777649,3.099780083
1761,0.0023034,0.9955317,0.0467007,0.0092122,0.0035596,62.71210861,0.0037988,1.0294295,0.0534344,0.0081214,0.0027778,62.71210861,3.099780083
1762,0.0020675,1.0374618,0.0446641,0.0160157,0.0045177,62.6063961,0.0030637,0.9571392,0.0454866,0.0124857,0.0034953,62.6063961,3.100268602
1763,0.0022071,1.0009795,0.055261,0.0148001,0.0035969,62.6063961,0.0035241,1.0040709,0.0400897,0.00902,0.003292,62.6063961,3.100171089
1764,0.0018542,0.9935464,0.0452307,0.0087542,0.003237,62.6063961,0.0037282,0.9651372,0.0465287,0.0089173,0.0027408,62.6063961,3.100073099
1765,0.0022489,1.0173405,0.0468577,0.0100047,0.0034813,62.39501572,0.0024663,0.9925682,0.0453599,0.0114838,0.0030102,62.39501572,3.099780083
1766,0.0031425,0.9737988,0.0432354,0.0100115,0.0031034,62.28930664,0.0021567,0.9863171,0.0427103,0.0101563,0.003446,62.28930664,3.099780083
1767,0.0035711,0.9913918,0.0485572,0.0084158,0.0024479,62.53594971,0.0010816,1.0114061,0.0449484,0.010596,0.0031212,62.53594971,3.099487305
1768,0.0023611,0.9746046,0.0443717,0.0101369,0.0029776,62.32457275,0.0025402,0.9900801,0.046601,0.0101895,0.0032069,62.32457275,3.099584818
1769,0.003147,1.0281952,0.0433476,0.0092351,0.0034749,62.39501572,0.002316,1.0015491,0.041619,0.0093884,0.0031247,62.39501572,3.09968257
1770,0.0012582,1.0192382,0.0457053,0.0108294,0.0030408,62.18363876,0.0020634,0.9816554,0.0435047,0.0081518,0.0028746,62.18363876,3.099291801
1771,0.0017996,0.999765,0.0449836,0.0096756,0.0035551,62.25408173,0.0025296,0.9978141,0.048345,0.0072465,0.0029278,62.25408173,3.099291801
1772,0.0021007,0.9838945,0.0434642,0.0081246,0.002935,61.90177078,0.0021428,0.9584198,0.0425519,0.0126494,0.0032718,61.90177078,3.099877834
1773,0.0023906,1.0351262,0.0450987,0.0097484,0.0031983,62.04270477,0.0021255,1.0085079,0.0429242,0.0107648,0.0031393,62.04270477,3.099291801
1774,0.0036618,0.9781898,0.0394462,0.0102023,0.0034892,62.11314774,0.0022014,0.9379476,0.0395736,0.0133989,0.0030839,62.11314774,3.09968257
1775,0.0019509,1.0022232,0.0443475,0.0103248,0.0031365,61.97225838,0.0022526,0.9854128,0.0398522,0.0087274,0.0027993,61.97225838,3.099584818
1776,0.0020944,0.9635221,0.0527479,0.007944,0.0028773,62.07792969,0.0030099,0.9772576,0.0479484,0.0081033,0.0030776,62.07792969,3.09968257
1777,0.0023072,0.9668971,0.0492439,0.010864,0.0033296,62.00747986,0.0023664,1.020825,0.0431514,0.0100682,0.0029348,62.00747986,3.098901033
1778,0.0020107,1.0252349,0.0451777,0.010138,0.0030126,62.00747986,0.0019421,0.9477372,0.0407121,0.0093215,0.0032337,62.00747986,3.099291801
1779,0.0014465,1.0061062,0.0618407,0.013532,0.0041334,62.00747986,0.004622,0.9886985,0.0396818,0.0070328,0.0025373,62.00747986,3.099194288
1780,0.0028051,1.0397273,0.0473644,0.0101801,0.0034522,62.07792969,0.0018334,0.9611045,0.0417385,0.008112,0.0031081,62.07792969,3.099096298
1781,0.0024452,0.9944631,0.0461819,0.0081245,0.0027258,61.97225838,0.0016937,0.9958651,0.0428361,0.0083234,0.0029438,61.97225838,3.099291801
1782,0.0018223,1.0255969,0.0525107,0.0106682,0.003471,62.25408173,0.0034859,0.9988026,0.0416099,0.0098479,0.0025782,62.25408173,3.098608017
1783,0.0034194,0.9997008,0.0503067,0.0157231,0.0050717,61.83132439,0.0052091,0.990507,0.0415355,0.0110249,0.0036552,61.83132439,3.098998785
1784,0.0175364,12.0742259,0.9296991,0.0806293,0.0193121,62.00747986,0.0075311,13.7837875,0.8989563,0.0643048,0.0189242,62.00747986,3.098901033
1785,0.0031457,1.0417126,0.0560618,0.0121392,0.0034911,62.50072823,0.0036258,0.9837615,0.0423305,0.0086615,0.0030082,62.50072823,3.098412752
1786,0.0018669,0.9913977,0.0432736,0.0098241,0.0035282,62.78255157,0.0031865,1.0050594,0.0419851,0.0077603,0.0030621,62.78255157,3.098021984
1787,0.01778,13.1281538,0.936497,0.0858947,0.0233412,63.62811432,0.0095562,13.2506281,1.1962014,0.0702382,0.0191368,63.62811432,3.098217487
1788,0.0025838,1.0334212,0.0410672,0.0116565,0.0036264,64.6498291,0.0028931,1.0261943,0.0410615,0.009047,0.0027727,64.6498291,3.097631216
1789,0.0021291,1.0045355,0.0395634,0.0095306,0.0035362,65.53061333,0.0022255,0.9803635,0.044466,0.0081585,0.0027689,65.53061333,3.098119497
1790,0.003185,0.9809575,0.0434916,0.0116807,0.0033762,66.23523865,0.0028542,1.0098447,0.0418428,0.0093291,0.0032717,66.23523865,3.098217487
1791,0.0013294,1.0245225,0.0424021,0.010078,0.0034534,66.37617264,0.0021867,1.0053009,0.0423801,0.0096145,0.0034339,66.37617264,3.097631216
1792,0.0031972,1.002848,0.0453606,0.0119282,0.0031742,66.72848701,0.0023482,1.0440493,0.0426269,0.0076469,0.0027668,66.72848701,3.097728968
1793,0.0044177,0.9506295,0.048735,0.0095846,0.0033458,67.43311234,0.0028283,0.9764039,0.043635,0.0107413,0.0035527,67.43311234,3.098021984
1794,0.0076142,15.7805928,1.1640068,0.1439459,0.0421527,67.57400513,0.0142722,15.8285432,0.9025611,0.0688624,0.0206386,67.57400513,3.098315001
1795,0.0027657,1.0166164,0.0538563,0.0077117,0.0029008,67.92631607,0.0024833,1.0017344,0.0450047,0.0135282,0.0033718,67.92631607,3.096654415
1796,0.0020735,0.9923845,0.057688,0.0142755,0.004727,67.89109459,0.0049344,0.9694563,0.0401723,0.0108442,0.003411,67.89109459,3.097533703
1797,0.0179866,8.2032276,0.6487389,0.0634523,0.0169284,68.56049843,0.0089246,8.9645552,0.5307344,0.0580675,0.0164612,68.56049843,3.097728968
1798,0.0031978,0.9995957,0.0407383,0.0093049,0.0037634,68.52527695,0.0021753,0.9591106,0.0472816,0.011697,0.0039894,68.52527695,3.0973382
1799,0.0041742,1.0154136,0.0555898,0.0118867,0.0036146,68.59571991,0.003572,1.0017288,0.0464721,0.0084638,0.0030976,68.59571991,3.097826481
1800,0.0388616,9.2340855,0.6635549,0.0619432,0.0189821,68.91281281,0.0151108,10.718847,0.4578907,0.0954722,0.0421502,68.91281281,3.097435951
1801,0.0031218,1.0215154,0.0492093,0.0085497,0.0030817,68.94803429,0.0021901,0.9407165,0.0398849,0.010575,0.0032153,68.94803429,3.097924232
1802,0.0021894,0.9655249,0.0512352,0.0096363,0.0027443,68.8071003,0.0030468,1.0165508,0.0471827,0.0116729,0.0034632,68.8071003,3.097533703
1803,0.0028564,1.0239269,0.0490355,0.0106957,0.0031718,68.98325577,0.0028019,1.0483515,0.0406585,0.0094375,0.0029199,68.98325577,3.097631216
1804,0.0014671,1.148018,0.049962,0.0128772,0.0030649,69.12418976,0.0022943,1.0753838,0.0459462,0.0115723,0.0029522,69.12418976,3.097631216
1805,0.0014644,1.0112329,0.0437467,0.0100679,0.002992,69.15941467,0.0022482,1.0246049,0.0426848,0.0096714,0.0026727,69.15941467,3.097240686
1806,0.0020057,0.9508573,0.0475428,0.01279,0.0034741,69.12418976,0.0019641,0.9771902,0.04025,0.0090101,0.003058,69.12418976,3.0973382
1807,0.0034772,0.9714106,0.0366721,0.008551,0.0027039,69.19468079,0.0034781,1.0233412,0.0461218,0.0086294,0.0029639,69.19468079,3.097631216
1808,0.0033281,1.0641929,0.0393344,0.0091316,0.0033212,68.63094482,0.002997,0.9876257,0.0464464,0.0108649,0.0032001,68.63094482,3.098217487
1809,0.0017969,0.990732,0.0428028,0.0105305,0.0030507,68.27863045,0.0025867,0.9847051,0.0502004,0.0091498,0.0030139,68.27863045,3.097728968
1810,0.0026165,1.0263384,0.0425607,0.0085854,0.002784,68.20818405,0.0025862,1.0175393,0.0450458,0.0092967,0.0030398,68.20818405,3.097826481
1811,0.0018746,0.9974352,0.0455076,0.0096381,0.0033,68.03202858,0.0029843,1.0145344,0.0459232,0.0096341,0.0029056,68.03202858,3.097924232
1812,0.0019008,0.9683218,0.044559,0.0097965,0.0036827,67.25695686,0.0025555,0.9804871,0.0397272,0.0092435,0.0029775,67.25695686,3.098803282
1813,0.0018405,1.0104387,0.0543221,0.0112323,0.0030778,67.25695686,0.0021597,1.0309628,0.0442786,0.0081334,0.0025534,67.25695686,3.098217487
1814,0.0020381,1.0386588,0.0491151,0.0092066,0.0031356,66.7637085,0.0018703,0.9916191,0.0463196,0.0098596,0.0033765,66.7637085,3.097728968
1815,0.0038875,0.9994263,0.0399495,0.010205,0.0034762,66.65799942,0.0023084,0.9911641,0.0447944,0.0120718,0.0033956,66.65799942,3.098315001
1816,0.0029285,1.0036479,0.0455843,0.0096624,0.0026945,66.51706543,0.0019793,0.9761512,0.0468129,0.0087788,0.0030332,66.51706543,3.098412752
1817,0.0023335,1.0430964,0.0520922,0.0110462,0.0030787,66.05908318,0.0020278,0.9891703,0.053122,0.0092828,0.0025051,66.05908318,3.098021984
1818,0.0024316,1.0133057,0.0416705,0.0097414,0.0035426,66.20001717,0.0035356,1.020853,0.0520942,0.0114469,0.0029924,66.20001717,3.098119497
1819,0.0032353,0.9945566,0.0446104,0.011581,0.0033318,65.98859558,0.0034505,0.9811779,0.0443384,0.0100576,0.0034353,65.98859558,3.098217487
1820,0.0023264,1.013767,0.0491704,0.0145717,0.0038906,65.84770279,0.0018261,1.0008358,0.0413236,0.0076177,0.0027206,65.84770279,3.098315001
1821,0.0021447,0.9852375,0.0463662,0.0111802,0.003231,65.46012573,0.0021515,0.9171833,0.0425708,0.0083074,0.0029817,65.46012573,3.098217487
1822,0.0035191,0.9884606,0.0439136,0.0083822,0.0029075,64.86120949,0.0026742,1.0086315,0.0452375,0.0115588,0.0031979,64.86120949,3.098217487
1823,0.0025673,1.024832,0.049543,0.0100421,0.0027,64.54412003,0.0023909,1.0001112,0.0409202,0.0086313,0.0030987,64.54412003,3.098217487
1824,0.0017778,1.000092,0.0491724,0.0086291,0.0034189,64.79076309,0.003297,0.9316908,0.0438096,0.0096599,0.0031354,64.79076309,3.098217487
1825,0.0036031,0.9775124,0.0455395,0.0091006,0.0026517,64.47367363,0.0025232,0.9830595,0.0446542,0.0139993,0.004924,64.47367363,3.097240686
1826,0.004683,0.9851791,0.0452376,0.011512,0.0036996,64.43845215,0.0045466,1.0200611,0.043333,0.0114672,0.003405,64.43845215,3.097826481
1827,0.0048209,1.0597085,0.0394613,0.0096104,0.002932,64.47367363,0.002998,1.0127821,0.0446004,0.0104655,0.0029275,64.47367363,3.097924232
1828,0.0039507,1.0255852,0.0411322,0.0087107,0.0028555,64.29751816,0.0022916,1.0083338,0.0430728,0.0099514,0.0030519,64.29751816,3.097533703
1829,0.0017662,1.0138896,0.048477,0.0099217,0.0032261,64.40318604,0.0025821,0.9722982,0.0440668,0.0094723,0.0027373,64.40318604,3.097631216
1830,0.0025644,0.9974761,0.046649,0.0109134,0.0032963,64.01565018,0.0032439,0.968625,0.0417444,0.010877,0.0032862,64.01565018,3.097435951
1831,0.0025987,1.0129846,0.0478318,0.0111633,0.0034557,64.15658417,0.0043248,1.0408872,0.0640593,0.0087591,0.0028015,64.15658417,3.097631216
1832,0.0026544,0.9684503,0.0475954,0.0108791,0.002852,64.22702713,0.0020381,1.0105973,0.0472525,0.0074991,0.0027646,64.22702713,3.097435951
1833,0.0026465,1.0227708,0.0573407,0.0116677,0.0036569,64.33273964,0.003672,1.0153994,0.0431479,0.0095069,0.0034633,64.33273964,3.0973382
1834,0.0017948,1.0184616,0.0486311,0.007818,0.0026607,64.29751816,0.0024461,0.9891253,0.0438866,0.0098751,0.0028736,64.29751816,3.097240686
1835,0.0025705,1.0248962,0.0452476,0.0116369,0.0030444,64.19180565,0.0031235,1.0000831,0.0494538,0.0082222,0.0027195,64.19180565,3.097240686
1836,0.0031247,0.9689174,0.0450072,0.0081955,0.0030218,63.80426979,0.0022428,0.9903329,0.0449779,0.0107,0.0028873,63.80426979,3.0973382
1837,0.0029491,1.0155829,0.0523279,0.0114578,0.0033349,63.73382339,0.001825,1.0031891,0.0474153,0.008584,0.0032746,63.73382339,3.096947432
1838,0.0014358,0.9559606,0.0452899,0.0093658,0.0033555,63.31102142,0.0027353,0.9907878,0.0431419,0.011848,0.0033802,63.31102142,3.097826481
