,Machines > Drill Press > MIB > X-Horizontal > Peak Acceleration,Machines > Drill Press > MIB > X-Horizontal > Peak Velocity,Machines > Drill Press > MIB > Y-Radial > Band 1,Machines > Drill Press > MIB > Y-Radial > Damage Accumulation,Machines > Drill Press > MIB > Y-Radial > Peak Acceleration,Machines > Drill Press > MIB > Y-Radial > Peak Velocity,Machines > Drill Press > MIB > X-Horizontal > Band 1,Machines > Drill Press > MIB > X-Horizontal > Damage Accumulation,Machines > Drill Press > MIB > Y-Radial > RMS Velocity,Machines > Drill Press > MIB > Y-Radial > Temperature,Machines > Drill Press > MIB > X-Horizontal > RMS Velocity,Machines > Drill Press > MIB > X-Horizontal > Temperature,Machines > Drill Press > MIB > Battery Voltage
1629,0.0358188,0.0125643,0.0025741,0.3853309,0.0330759,0.0131006,0.0038328,0.3663938,0.0041005,66.23403015,0.004562,66.23403015,3.135726452
1630,0.0433566,0.0173017,0.0034368,0.3678706,0.0308812,0.0136452,0.0037869,0.3664698,0.0043998,66.20001717,0.0049109,66.20001717,3.136019468
1631,0.0304859,0.0121553,0.0023011,0.3915408,0.0318359,0.0109227,0.0027879,0.3658759,0.0038151,66.37011986,0.0038949,66.37011986,3.135237932
1632,0.0358266,0.0146771,0.0042103,0.3636986,0.0306454,0.0124723,0.0038738,0.3658623,0.0043295,65.96184731,0.0052331,65.96184731,3.135726452
1633,0.0332272,0.0142735,0.0025807,0.3585858,0.02898,0.0105262,0.0041122,0.3648561,0.0037915,66.71032524,0.0048905,66.71032524,3.135531187
1634,0.0376424,0.0113826,0.0026481,0.3520814,0.0249608,0.0150422,0.0032598,0.3798536,0.0038264,66.57423553,0.0038964,66.57423553,3.135726452
1635,0.042221,0.0134734,0.0030062,0.3770982,0.0347973,0.0154959,0.0020374,0.3672373,0.0048579,66.67627106,0.0045513,66.67627106,3.135433435
1636,0.0336244,0.0121932,0.0039179,0.3605606,0.0344348,0.0138474,0.0038819,0.3628655,0.0044221,66.47215881,0.004098,66.47215881,3.135237932
1637,0.0350296,0.0165207,0.0035279,0.3539179,0.029375,0.0131382,0.0051215,0.3551227,0.0042559,66.60824509,0.0051277,66.60824509,3.135335922
1638,0.0381057,0.0126877,0.0045091,0.3485045,0.0360738,0.0145064,0.0041481,0.3745462,0.0047662,66.40413284,0.005026,66.40413284,3.135140419
1639,0.0313413,0.0141506,0.003318,0.3817782,0.0333553,0.0157501,0.0040913,0.362852,0.0044038,66.77835121,0.0044135,66.77835121,3.134944916
1640,0.0307612,0.0113052,0.0038412,0.3695538,0.0378535,0.0147954,0.0034096,0.3704077,0.0048573,66.57423553,0.0039893,66.57423553,3.135237932
1641,0.0321133,0.0140395,0.0034667,0.3633349,0.0310056,0.011454,0.0038009,0.3593182,0.00391,66.74433823,0.004488,66.74433823,3.134359121
1642,0.0345501,0.0105151,0.0064049,0.3680599,0.0298457,0.0156562,0.0027898,0.3715711,0.0046998,66.84637375,0.0039189,66.84637375,3.134359121
1643,0.0308107,0.0128149,0.0023776,0.3636535,0.0333322,0.0103177,0.0028496,0.3796746,0.0036022,66.91444092,0.0041364,66.91444092,3.134456635
1644,0.0395139,0.0152335,0.0026867,0.3697912,0.0292072,0.0149152,0.0056383,0.3549952,0.0044565,67.01647644,0.0049297,67.01647644,3.134456635
1645,0.0307597,0.0149388,0.0024253,0.3585918,0.0328773,0.0127283,0.0050799,0.3695316,0.0044198,66.67627106,0.0050324,66.67627106,3.135531187
1646,0.0351658,0.0163496,0.0044624,0.3672784,0.0304578,0.0127794,0.0034273,0.3762168,0.0040593,67.08454361,0.0045743,67.08454361,3.135042667
1647,0.0326827,0.0126888,0.0029366,0.3629982,0.02786,0.011452,0.0016642,0.3605711,0.0038929,67.2546463,0.0042896,67.2546463,3.134359121
1648,0.0369079,0.0182162,0.0016352,0.3476659,0.0437047,0.0134375,0.0051559,0.3588762,0.0034917,67.42474899,0.0051183,67.42474899,3.134749651
1649,0.0317292,0.0127096,0.0037991,0.3638729,0.0324515,0.0117997,0.0042152,0.3742804,0.0038187,67.22063675,0.0045402,67.22063675,3.135335922
1650,0.0343393,0.0197872,0.0041267,0.3721267,0.0285909,0.0117258,0.0040929,0.3681974,0.0040944,67.2546463,0.005197,67.2546463,3.134652138
1651,0.0377349,0.0132902,0.0034067,0.3576029,0.0288327,0.0126747,0.0037863,0.3707874,0.0040089,67.52678795,0.0050212,67.52678795,3.134847403
1652,0.033312,0.0168948,0.0043913,0.3638038,0.0296327,0.0130167,0.0044522,0.3628167,0.0042852,67.56084213,0.0050751,67.56084213,3.135140419
1653,0.0345351,0.0149869,0.003978,0.3626676,0.0288066,0.0131973,0.0026155,0.3594999,0.0036389,67.18657913,0.0043107,67.18657913,3.134944916
1654,0.0375878,0.0146798,0.0024197,0.3462292,0.0319014,0.0138215,0.005075,0.3646148,0.0047217,67.2546463,0.0051373,67.2546463,3.134163618
1655,0.0389591,0.0124629,0.0046046,0.3566711,0.0293736,0.0142035,0.0015522,0.3738437,0.0048173,67.32267227,0.00394,67.32267227,3.134456635
1656,0.0327853,0.0153847,0.003671,0.3538157,0.0303128,0.015293,0.0067545,0.3610484,0.0047049,67.6288681,0.004737,67.6288681,3.134554386
1657,0.035364,0.0141279,0.0035809,0.3646364,0.0316781,0.0156234,0.0054139,0.3600505,0.0048651,67.42474899,0.0048878,67.42474899,3.13377285
1658,0.0326535,0.0138203,0.0023069,0.3626375,0.0299397,0.0093246,0.0034249,0.3636819,0.0032207,67.76495438,0.0042649,67.76495438,3.13377285
1659,0.0304424,0.0178579,0.0034833,0.3582702,0.029119,0.015631,0.0018802,0.3612248,0.0048273,67.69689064,0.0055217,67.69689064,3.13338232
1660,0.0329217,0.0151509,0.0044242,0.3614383,0.0295999,0.0212006,0.0022998,0.3709094,0.0051899,67.79897079,0.0046029,67.79897079,3.134163618
1661,0.0386817,0.0121939,0.0035477,0.3661994,0.0280253,0.011526,0.0025507,0.3704402,0.004508,67.90104752,0.004011,67.90104752,3.133577585
1662,0.0406172,0.0147771,0.0024914,0.3796741,0.0301201,0.0134546,0.0036606,0.369057,0.0041529,67.6288681,0.0043977,67.6288681,3.134261131
1663,0.0328925,0.012499,0.002911,0.3709124,0.0304723,0.0130241,0.0044503,0.3675953,0.0042667,68.03709602,0.0042444,68.03709602,3.134065866
1664,0.0336362,0.0179243,0.0030489,0.3771914,0.0317558,0.0150816,0.0056351,0.3537423,0.0051499,67.79897079,0.0052489,67.79897079,3.133968115
1665,0.0301954,0.0128805,0.0045427,0.3678585,0.031664,0.0138764,0.0043011,0.3702857,0.0051015,68.03709602,0.0043593,68.03709602,3.133577585
1666,0.0307895,0.0135234,0.0031227,0.361838,0.0265596,0.0122825,0.0034377,0.3474044,0.0044585,67.86699333,0.0050853,67.86699333,3.134163618
1667,0.0399176,0.013444,0.0034178,0.3683394,0.0374725,0.0139578,0.0045744,0.3696971,0.0046386,68.03709602,0.0049561,68.03709602,3.133577585
1668,0.0351179,0.0151317,0.0036047,0.3539419,0.03183,0.0119433,0.0034684,0.3722762,0.0039916,68.37730484,0.0047163,68.37730484,3.13377285
1669,0.0323996,0.0149412,0.0037167,0.3599895,0.0405682,0.0158031,0.0040829,0.3790265,0.0047685,68.44536858,0.0046589,68.44536858,3.13377285
1670,0.0378188,0.0142489,0.0029974,0.373353,0.0298323,0.0131621,0.0045754,0.3684876,0.0037665,68.27526588,0.0041171,68.27526588,3.134359121
1671,0.0355041,0.0124137,0.0034069,0.3621837,0.0303196,0.0122157,0.004274,0.3747822,0.0041793,68.2412529,0.0041782,68.2412529,3.132991314
1672,0.0318387,0.0146953,0.0061764,0.3711438,0.035003,0.016336,0.0051063,0.36289,0.0052169,68.51339111,0.0051031,68.51339111,3.13338232
1673,0.0348988,0.0189552,0.0034665,0.3525442,0.0330612,0.0135658,0.0068409,0.3830158,0.0043834,68.27526588,0.0055501,68.27526588,3.13377285
1674,0.0329299,0.0133586,0.0060496,0.3891212,0.0317733,0.0128865,0.00339,0.3576503,0.0045712,68.30927887,0.00442,68.30927887,3.133870602
1675,0.3146848,0.0879251,0.0813736,3.3552569,0.3752386,0.1670336,0.0527876,3.397358,0.0695266,68.81958694,0.0326685,68.81958694,3.132796049
1676,0.029671,0.0105844,0.0035545,0.3531815,0.0326921,0.0167695,0.0021327,0.3683574,0.0049147,68.37730484,0.0038238,68.37730484,3.132503033
1677,0.0397114,0.0174232,0.0043348,0.3668696,0.0309819,0.0112826,0.0048684,0.3686991,0.0042695,68.95568008,0.0049382,68.95568008,3.132893801
1678,0.0330985,0.0142201,0.0024141,0.3564667,0.0310552,0.0112646,0.0041855,0.3632831,0.003429,69.32989502,0.0050907,69.32989502,3.132893801
1679,0.0339155,0.0116741,0.0026641,0.3645522,0.0288955,0.0133558,0.0029479,0.3890718,0.0049177,68.71751022,0.0039271,68.71751022,3.13328433
1680,0.0372324,0.0175505,0.0026795,0.3786882,0.0316969,0.0108721,0.0039781,0.3487766,0.0038134,69.43197517,0.0046292,69.43197517,3.133089066
1681,0.0337318,0.014472,0.0033118,0.498846,0.0329127,0.0133348,0.0039027,0.4290984,0.004383,69.36391144,0.0045786,69.36391144,3.132698536
1682,0.0356309,0.0179956,0.003358,0.3754631,0.0352726,0.0145303,0.0029372,0.3580788,0.0045713,69.80619354,0.0046853,69.80619354,3.132796049
1683,0.0433373,0.0159427,0.0045547,0.356103,0.0365113,0.0197109,0.002739,0.4095557,0.0083409,69.67010384,0.0049857,69.67010384,3.132698536
1684,0.0338516,0.0137449,0.0017211,0.3737438,0.0334027,0.0165067,0.0046993,0.3669986,0.0047441,69.70411682,0.004848,69.70411682,3.132796049
1685,0.0321097,0.013674,0.0050595,0.3491297,0.0309993,0.0169939,0.0033849,0.3632913,0.0058763,69.63609085,0.0039096,69.63609085,3.132600784
1686,0.0350015,0.0160833,0.0094986,0.32888,0.032101,0.0310826,0.0044076,0.3612763,0.0100911,70.07833176,0.0051376,70.07833176,3.132796049
1687,0.0409927,0.0163638,0.0026931,0.3643057,0.02916,0.0184466,0.004253,0.3670393,0.0046368,70.07833176,0.0045418,70.07833176,3.132991314
1688,0.0346979,0.011993,0.0038084,0.3499593,0.0312348,0.0129547,0.0036228,0.3563729,0.0044607,70.01030922,0.0044748,70.01030922,3.13328433
1689,0.0308976,0.0121124,0.0046675,0.3603922,0.0300994,0.0125182,0.0048102,0.3718314,0.0044576,70.0443222,0.00418,70.0443222,3.133479834
1690,0.0332538,0.014486,0.0039662,0.3589345,0.0306716,0.0168766,0.0027087,0.3550115,0.0049908,70.07833176,0.0047313,70.07833176,3.132503033
1691,0.0325264,0.0150596,0.0021308,0.3804466,0.0311887,0.0138659,0.0029303,0.364048,0.004226,70.3505146,0.0043948,70.3505146,3.132991314
1692,0.0309559,0.0116993,0.0071154,0.3454447,0.0314402,0.0236827,0.0026593,0.3657809,0.0096354,70.82681313,0.0039412,70.82681313,3.132503033
1693,0.0314987,0.0146211,0.0027874,0.3732148,0.0351218,0.0130333,0.0047081,0.3617346,0.0043843,70.38452759,0.004476,70.38452759,3.133186817
1694,0.0379681,0.0122471,0.0036919,0.347687,0.0383005,0.0172383,0.0037306,0.3685608,0.0048079,69.94228668,0.004661,69.94228668,3.13328433
1695,0.0346298,0.0188859,0.0030277,0.3649009,0.0300408,0.014893,0.0022313,0.3647639,0.004551,69.90822906,0.0042403,69.90822906,3.132991314
1696,0.0349773,0.016213,0.0059584,0.3598692,0.0301108,0.0142224,0.0046141,0.3774508,0.0049234,70.11238937,0.0052184,70.11238937,3.132307529
1697,0.0334756,0.0138853,0.0029326,0.3527937,0.0274197,0.0147854,0.0051,0.3561696,0.0045125,69.84020653,0.0049506,69.84020653,3.13328433
1698,0.0318792,0.0139099,0.0043658,0.3606297,0.0283832,0.0129266,0.0041911,0.3678448,0.0046136,70.0443222,0.0041549,70.0443222,3.13328433
1699,0.0396529,0.0163495,0.0030502,0.3674588,0.032883,0.0120286,0.0034985,0.3745734,0.0043281,69.73812637,0.0042936,69.73812637,3.132893801
1700,0.0334029,0.0131899,0.0026056,0.3521896,0.0300896,0.0144628,0.0030044,0.3484294,0.005072,69.80619354,0.0048738,69.80619354,3.132014513
1701,0.0337917,0.020528,0.0034469,0.3857337,0.0324719,0.0138676,0.0028689,0.358586,0.0044962,70.2144249,0.0056346,70.2144249,3.132503033
1702,0.0376903,0.0140695,0.0051211,0.3596498,0.0321704,0.0143728,0.0028527,0.3689729,0.0051677,69.63609085,0.004165,69.63609085,3.132405519
1703,0.035603,0.0154406,0.0045863,0.345619,0.0296688,0.0141754,0.0048347,0.3694639,0.0042485,69.70411682,0.0048894,69.70411682,3.132014513
1704,0.0342851,0.016876,0.0047714,0.3734913,0.0319668,0.0139955,0.0036949,0.35998,0.0049725,69.73812637,0.005723,69.73812637,3.132112265
1705,0.0308515,0.0160523,0.002517,-1,0.0329073,0.0134873,0.0064733,0.3566875,0.0039209,69.32989502,0.0052224,69.32989502,3.132796049
1706,0.0321006,0.0154105,0.0028377,0.3723641,0.0371717,0.0149176,0.002244,0.3783566,0.004782,69.2278183,0.0041678,69.2278183,3.132014513
1707,0.0291309,0.0118845,0.0028613,0.3577021,0.0292178,0.0109059,0.0032321,0.3660332,0.0037393,69.43197517,0.0037963,69.43197517,3.131721735
1708,0.0351562,0.0112291,0.004044,0.3578103,0.0319398,0.015512,0.0027256,0.3563648,0.0050154,69.43197517,0.0043617,69.43197517,3.132014513
1709,0.0367013,0.0142281,0.0045532,0.3750122,0.0276947,0.0125079,0.0029163,0.3745137,0.0040339,69.56802368,0.0052422,69.56802368,3.132600784
1710,0.0326288,0.0159172,0.0026299,0.3443265,0.0288435,0.0179393,0.0048487,0.3608423,0.0047217,69.60207787,0.0046482,69.60207787,3.132307529
1711,0.034684,0.0162476,0.0025707,0.386392,0.0293322,0.0118277,0.0044357,0.356053,0.0038548,69.46598816,0.0052477,69.46598816,3.132503033
1712,0.0344888,0.0166125,0.0026973,0.3519311,0.0315413,0.0212414,0.0050622,0.3592287,0.0049743,69.39792099,0.0049984,69.39792099,3.132796049
1713,0.0355783,0.0127631,0.0025225,0.365475,0.0428245,0.0157899,0.0020342,0.3652494,0.0040943,69.56802368,0.0047159,69.56802368,3.132405519
1714,0.0307531,0.012709,0.0054183,0.3610535,0.0306875,0.0126367,0.0035984,0.3451669,0.0047413,69.36391144,0.0042217,69.36391144,3.132112265
1715,0.0303333,0.01617,0.0028273,0.3745133,0.0299089,0.0142742,0.003347,0.3610864,0.0043018,69.87421951,0.0045826,69.87421951,3.132210016
1716,0.0397088,0.0157916,0.003053,0.3535692,0.0300297,0.0127207,0.0023179,0.365686,0.0040748,69.73812637,0.0047685,69.73812637,3.132014513
1717,0.0323352,0.0164128,0.0027611,0.3811409,0.0324808,0.0125791,0.0029439,0.366646,0.0038148,69.67010384,0.0053517,69.67010384,3.132210016
1718,0.0300415,0.016332,0.0044684,0.3756825,0.0326719,0.0150917,0.0048072,0.3735427,0.004813,69.46598816,0.0052007,69.46598816,3.131721735
1719,0.034937,0.011603,0.0037694,0.3634942,0.0289197,0.0120248,0.0034501,0.3584856,0.0048077,69.87421951,0.004035,69.87421951,3.132503033
1720,0.0314054,0.0147181,0.0033844,0.363936,0.0289779,0.01266,0.0032998,0.3751428,0.004737,69.39792099,0.0049816,69.39792099,3.132210016
1721,0.0370746,0.0112346,0.0031953,0.3685529,0.0319844,0.0192942,0.0022272,0.3729542,0.0048553,69.73812637,0.0038225,69.73812637,3.132014513
1722,0.0344403,0.0130329,0.0025147,0.3658026,0.0303317,0.0135106,0.0049416,0.3643002,0.0041894,69.43197517,0.0044963,69.43197517,3.132307529
1723,0.0348931,0.0132699,0.0040571,0.3710476,0.0300639,0.0160083,0.0034862,0.3675817,0.0048453,69.2278183,0.0044982,69.2278183,3.132405519
1724,0.0339134,0.0145464,0.003299,0.3732328,0.0319126,0.0129048,0.0038298,0.3670609,0.0043782,69.2278183,0.0043117,69.2278183,3.132307529
1725,0.031079,0.0110512,0.003965,0.3725084,0.0339951,0.014058,0.0031345,0.3701636,0.004141,69.39792099,0.0040295,69.39792099,3.131917
1726,0.029882,0.0143914,0.0023435,0.3592591,0.0339364,0.0136863,0.0054237,0.3537477,0.0040011,69.29588547,0.0052279,69.29588547,3.132503033
1727,0.0380161,0.0132028,0.0030421,0.3523579,0.0305838,0.012914,0.0054631,0.3733665,0.0042515,69.12578278,0.0048716,69.12578278,3.132600784
1728,0.0347861,0.0166648,0.0030957,0.3688715,0.0280301,0.0138802,0.0044793,0.3541952,0.0044778,68.81958694,0.0049378,68.81958694,3.132307529
1729,0.0356852,0.0132624,0.0036142,0.3625414,0.0306213,0.0135701,0.0040182,0.3705351,0.0046023,68.61547127,0.0046551,68.61547127,3.132405519
1730,0.0325039,0.014843,0.0035844,0.3522617,0.0282323,0.0163269,0.0035659,0.3594429,0.0052294,68.54740753,0.0041303,68.54740753,3.132796049
1731,0.0300062,0.0149452,0.0019209,0.3479394,0.0254182,0.0125432,0.0038027,0.3716931,0.003939,68.2412529,0.0047883,68.2412529,3.132503033
1732,0.0361642,0.0154153,0.003044,0.3609092,0.0301858,0.0136771,0.0051179,0.3655639,0.0036808,68.44536858,0.0050976,68.44536858,3.132893801
1733,0.0306596,0.0115037,0.0025615,0.3810417,0.0284943,0.0115119,0.0025455,0.3806075,0.0039454,68.68349724,0.0038996,68.68349724,3.132014513
1734,0.036845,0.0172127,0.0041116,0.364438,0.0321561,0.0122814,0.0048856,0.3658487,0.0041571,68.27526588,0.0042212,68.27526588,3.132112265
1735,0.0331012,0.0163846,0.0020042,0.3730465,0.0307419,0.0111207,0.0029076,0.3688022,0.0035099,68.47938156,0.004778,68.47938156,3.133186817
1736,0.0339511,0.0123487,0.0060524,0.3612459,0.0412185,0.0185067,0.0032229,0.3913228,0.0056374,68.13917618,0.0043101,68.13917618,3.132796049
1737,0.034635,0.0148399,0.0014647,0.3671852,0.0340752,0.0122594,0.0036687,0.3763117,0.0037436,68.2412529,0.0043683,68.2412529,3.132210016
1738,0.0351496,0.0139562,0.0030191,0.3578073,0.0296532,0.0105847,0.0024288,0.3628058,0.0041047,68.00308304,0.0039366,68.00308304,3.132698536
1739,0.0319448,0.0110875,0.002467,0.3519221,0.0332893,0.0176963,0.003846,0.3692496,0.0047947,67.86699333,0.0043832,67.86699333,3.132503033
1740,0.0340228,0.0167936,0.0042139,0.3676571,0.0328276,0.0166635,0.0031175,0.3453919,0.0043339,67.76495438,0.0055629,67.76495438,3.132503033
1741,0.0324072,0.0126961,0.0034937,0.3620815,0.0356173,0.0164172,0.0035688,0.3741367,0.0044141,67.9350605,0.0049087,67.9350605,3.132405519
1742,0.0311807,0.0137208,0.0041855,0.3606658,0.0291827,0.0155711,0.0036493,0.3696293,0.0045991,67.66287766,0.0044138,67.66287766,3.132503033
1743,0.0363514,0.020127,0.0030904,0.3754961,0.0309618,0.0121405,0.0033672,0.3583364,0.0045446,67.52678795,0.0059815,67.52678795,3.131428719
1744,0.0322977,0.0144403,0.0044971,0.3611557,0.0308814,0.0151365,0.0022385,0.3487875,0.0053593,67.35668182,0.0046063,67.35668182,3.132014513
1745,0.0302781,0.0183431,0.0024137,0.3751144,0.0339779,0.0119196,0.0033541,0.3713054,0.0037392,67.32267227,0.0045792,67.32267227,3.131526232
1746,0.0349327,0.0177863,0.0036811,0.3653848,0.0303362,0.0124113,0.0020977,0.3694937,0.0043895,67.42474899,0.004865,67.42474899,3.131526232
1747,0.0320786,0.0153331,0.0023809,0.3619372,0.0333245,0.0128214,0.0030756,0.365865,0.0046412,67.08454361,0.004738,67.08454361,3.131819248
1748,0.0305748,0.0114207,0.0032188,0.3601338,0.0279776,0.0137671,0.0027704,0.3573927,0.0043931,67.22063675,0.0041577,67.22063675,3.132210016
1749,0.0408438,0.015069,0.0033542,0.3658838,0.0276044,0.0118645,0.0044557,0.3648182,0.0037387,67.18657913,0.0051542,67.18657913,3.131917
1750,0.0358193,0.0172639,0.0032585,0.3598061,0.0338449,0.0125382,0.0054938,0.3586483,0.0042372,67.08454361,0.0050839,67.08454361,3.131917
1751,0.035281,0.013053,0.0019416,0.3664699,0.0288488,0.0087835,0.0026779,0.3710422,0.0033618,66.67627106,0.004568,66.67627106,3.131819248
1752,0.0340602,0.0167219,0.0039476,0.3510203,0.0314477,0.0109681,0.0055256,0.3585642,0.0044683,66.50616837,0.0052961,66.50616837,3.132210016
1753,0.0317689,0.0129033,0.0033314,0.3670169,0.0341868,0.0143265,0.0027098,0.3755307,0.004766,67.08454361,0.0044956,67.08454361,3.132210016
1754,0.0300398,0.0133269,0.0038254,0.3494213,0.0268782,0.0161328,0.0023851,0.3506642,0.0041846,66.57423553,0.0039317,66.57423553,3.132014513
1755,0.0344907,0.0177174,0.0027021,0.3747778,0.0322572,0.0139037,0.0039313,0.3641809,0.0044543,66.54022255,0.0045477,66.54022255,3.132014513
1756,0.0341159,0.0143818,0.0030226,0.3671792,0.0312115,0.009957,0.0036292,0.3667166,0.0036752,66.06392746,0.0046735,66.06392746,3.132210016
1757,0.0314021,0.0149638,0.0030595,0.3682252,0.0282181,0.0141844,0.0036443,0.3690408,0.0046435,66.13195,0.0045335,66.13195,3.132210016
1758,0.0371389,0.0155377,0.0024681,0.3457182,0.0356569,0.0150095,0.0057521,0.3628845,0.0046546,66.67627106,0.0051097,66.67627106,3.132014513
1759,0.0337879,0.0131132,0.0031023,0.3624392,0.0281585,0.0106885,0.0018333,0.3737271,0.0035664,66.23403015,0.0041093,66.23403015,3.132698536
1760,0.0344576,0.0126816,0.0022523,0.3616998,0.0299402,0.0114974,0.00279,0.3565845,0.0035269,66.50616837,0.0041947,66.50616837,3.131819248
1761,0.0371757,0.0153742,0.0037138,0.360759,0.0355222,0.0135941,0.0038341,0.3714463,0.0041983,65.96184731,0.0046528,65.96184731,3.131428719
1762,0.0338857,0.0132715,0.0039131,0.3764069,0.0331685,0.0139316,0.0040619,0.3643733,0.0039762,65.72372208,0.0046852,65.72372208,3.131623983
1763,0.0323856,0.0164342,0.0039519,0.3601788,0.0393516,0.0165309,0.0057423,0.3792353,0.0047949,65.89382477,0.0057229,65.89382477,3.131330729
1764,0.0327162,0.0135607,0.0037919,0.367062,0.0312039,0.0128364,0.0050078,0.3655612,0.0050868,65.79174461,0.0050728,65.79174461,3.131623983
1765,0.036227,0.015416,0.0029807,0.3582972,0.0323796,0.012444,0.0045385,0.3672508,0.0043643,65.89382477,0.0048603,65.89382477,3.131233215
1766,0.0324354,0.0132614,0.0048418,0.373837,0.032572,0.0154616,0.0038701,0.3542521,0.0055805,65.75773163,0.0042316,65.75773163,3.131623983
1767,0.0393297,0.014838,0.0028204,0.3573474,0.0318218,0.0130011,0.0021976,0.3607909,0.0042966,66.23403015,0.0047922,66.23403015,3.131721735
1768,0.0382739,0.012801,0.0035901,0.3675038,0.0290179,0.0157256,0.0027342,0.3708145,0.0040386,65.92783432,0.0040785,65.92783432,3.130940199
1769,0.0346673,0.0149401,0.0023,0.3780871,0.0324462,0.0135175,0.0021521,0.3551959,0.0046573,65.62163849,0.0043737,65.62163849,3.131037712
1770,0.0311019,0.0129713,0.0040047,0.3643388,0.0353964,0.0137174,0.0035108,0.3581846,0.0042028,65.51960297,0.004252,65.51960297,3.132014513
1771,0.0338987,0.0126564,0.0038628,0.3593282,0.0266766,0.0136748,0.0033201,0.3668875,0.0041758,65.41752625,0.0041171,65.41752625,3.131623983
1772,0.031822,0.0131378,0.0023234,0.3564547,0.0285079,0.0121578,0.0026254,0.361675,0.0042953,65.99586029,0.0040741,65.99586029,3.131037712
1773,0.036956,0.0147019,0.0043558,0.3641314,0.0316373,0.0126893,0.0035255,0.3577561,0.0041645,65.85980835,0.0046092,65.85980835,3.131623983
1774,0.03329,0.017062,0.0029047,0.3479665,0.0310908,0.0135527,0.0039844,0.3646473,0.0042347,65.34950027,0.0045834,65.34950027,3.131233215
1775,0.0313939,0.0170674,0.0052004,0.361306,0.0278741,0.0140838,0.0026346,0.3637361,0.0046611,65.58762894,0.003877,65.58762894,3.131135464
1776,0.0294433,0.019324,0.0018604,0.367041,0.0296564,0.0105366,0.0046819,0.348169,0.0036429,65.8257576,0.004996,65.8257576,3.131037712
1777,0.0389695,0.0125717,0.0033021,0.3719403,0.0326355,0.0133807,0.0031529,0.3691275,0.0044798,65.48555222,0.0043409,65.48555222,3.130940199
1778,0.0377315,0.0127303,0.0022201,0.3675099,0.0333337,0.0134852,0.0029585,0.3629062,0.0043274,65.55361595,0.004052,65.55361595,3.131428719
1779,0.0294322,0.0133325,0.0016713,0.3657936,0.0327059,0.013017,0.0029288,0.361363,0.0038471,65.72372208,0.0038992,65.72372208,3.130940199
1780,0.03768,0.0145594,0.0045166,0.3549789,0.032081,0.011205,0.0026301,0.3849549,0.0040439,65.72372208,0.004089,65.72372208,3.131428719
1781,0.035114,0.011978,0.0038052,0.3605275,0.0298958,0.0128287,0.0037254,0.3666867,0.004591,65.48555222,0.0041215,65.48555222,3.130549431
1782,0.0357626,0.0171157,0.0023326,0.3468514,0.0314282,0.0165561,0.0038437,0.3696618,0.0044454,65.65565491,0.0056598,65.65565491,3.130940199
1783,0.040101,0.0188733,0.0027741,0.3846637,0.0336424,0.0109803,0.0018804,0.3649483,0.0038215,65.55361595,0.0046442,65.55361595,3.131135464
1784,0.0379554,0.0182201,0.0031674,0.3530161,0.0290119,0.0109116,0.0039967,0.3572381,0.0041303,65.48555222,0.0049433,65.48555222,3.131037712
1785,0.0340874,0.0149974,0.0043592,0.3684777,0.0293478,0.0148744,0.0034823,0.3639747,0.0044226,65.48555222,0.0047117,65.48555222,3.130647182
1786,0.0355929,0.0145797,0.0031386,0.374375,0.0345363,0.0144,0.0036811,0.3722355,0.0044061,65.96184731,0.0041375,65.96184731,3.130353928
1787,0.0444664,0.0131891,0.0059706,0.3662835,0.0316075,0.0161164,0.0020822,0.350591,0.0050067,65.58762894,0.0044632,65.58762894,3.130549431
1788,0.0311468,0.0147256,0.0023323,0.3494243,0.0350216,0.0109568,0.005226,0.356457,0.0036396,65.65565491,0.0046714,65.65565491,3.131037712
1789,0.0354596,0.0138475,0.0043174,0.3747207,0.0344417,0.016945,0.0024835,0.3547024,0.0045837,65.58762894,0.0048287,65.58762894,3.130940199
1790,0.0359694,0.0115935,0.0032176,0.3641374,0.0297116,0.0133686,0.0030829,0.3713134,0.0037891,65.62163849,0.0035426,65.62163849,3.130647182
1791,0.0346969,0.0171769,0.0029597,0.3865543,0.0333699,0.0136518,0.0050555,0.3535932,0.0046988,65.75773163,0.0058889,65.75773163,3.130549431
1792,0.038583,0.0119227,0.0036471,0.3679487,0.0300836,0.0132337,0.0025134,0.3684035,0.0041866,65.75773163,0.0041096,65.75773163,3.130451918
1793,0.0303233,0.0131779,0.0034585,0.3480867,0.0341921,0.0174831,0.0037831,0.3559472,0.0053565,65.8257576,0.0045097,65.8257576,3.129963398
1794,0.0306141,0.0140886,0.0029557,0.3721598,0.0411927,0.0122146,0.0025456,0.356278,0.004198,65.62163849,0.005129,65.62163849,3.130549431
1795,0.0301152,0.0116648,0.0037437,0.3644079,0.031987,0.0135455,0.0035825,0.3628818,0.0041396,65.85980835,0.0045346,65.85980835,3.129475117
1796,0.0347351,0.0143746,0.0065321,0.3487991,0.0274251,0.013787,0.0034541,0.3435071,0.004497,65.96184731,0.0040037,65.96184731,3.129865646
1797,0.0339001,0.0151812,0.0035873,0.35558,0.0319808,0.0150617,0.0045003,0.3612247,0.0048268,65.72372208,0.0049362,65.72372208,3.130060911
1798,0.0337322,0.0145917,0.0025988,0.3631876,0.0333837,0.0154076,0.0059107,0.3539402,0.0053223,66.09793701,0.0046897,66.09793701,3.130647182
